LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1733303862.172252,326865.000,51240,2,AY,1,100,0.076
1733303862.212252,326905.000,51255,3,AY,1,100,0.078
1733303862.252252,326945.000,51255,3,AY,1,100,0.072
1733303862.292252,326985.000,51255,3,AY,1,100,0.076
1733303862.332252,327025.000,51271,2,AY,1,100,0.076
1733303862.372252,327065.000,51271,2,AY,1,100,0.074
1733303862.412252,327105.000,51289,3,AY,1,100,0.076
1733303862.452253,327145.000,51289,3,AY,1,100,0.072
1733303862.492253,327185.000,51289,3,AY,1,100,0.083
1733303862.532253,327225.000,51307,2,AY,1,100,0.082
1733303862.572253,327265.000,51307,2,AY,1,100,0.079
1733303862.612253,327305.000,51322,3,AY,1,100,0.073
1733303862.652253,327345.000,51322,3,AY,1,100,0.081
1733303862.692253,327385.000,51322,3,AY,1,100,0.074
1733303862.732253,327425.000,51339,3,AY,1,100,0.063
1733303862.772254,327465.000,51339,3,AY,1,100,0.069
1733303862.812253,327505.000,51339,3,AY,1,100,0.087
1733303862.852254,327545.000,51356,2,AY,1,100,0.073
1733303862.892254,327585.000,51356,2,AY,1,100,0.074
1733303862.932254,327625.000,51372,3,AY,1,100,0.081
1733303862.972254,327665.000,51372,3,AY,1,100,0.068
1733303863.012254,327705.000,51372,3,AY,1,100,0.077
1733303863.052254,327745.000,51388,2,AY,1,100,0.070
1733303863.092254,327785.000,51388,2,AY,1,100,0.085
1733303863.132255,327825.000,51404,3,AY,1,100,0.072
1733303863.172255,327865.000,51404,3,AY,1,100,0.076
1733303863.212255,327905.000,51404,3,AY,1,100,0.077
1733303863.247588,327940.333,51421,3,AY,1,100,0.079
1733303863.282922,327975.667,51421,3,AY,1,100,0.077
1733303863.318255,328011.000,51421,3,AY,1,100,0.070
1733303863.358255,328051.000,51437,2,AY,1,100,0.088
1733303863.398255,328091.000,51437,2,AY,1,100,0.072
1733303863.438255,328131.000,51457,3,AY,1,100,0.072
1733303863.478256,328171.000,51457,3,AY,1,100,0.077
1733303863.518256,328211.000,51457,3,AY,1,100,0.081
1733303863.558256,328251.000,51471,2,AY,1,100,0.066
1733303863.598256,328291.000,51471,2,AY,1,100,0.074
1733303863.638256,328331.000,51488,3,AY,1,100,0.075
1733303863.678256,328371.000,51488,3,AY,1,100,0.075
1733303863.718256,328411.000,51488,3,AY,1,100,0.079
1733303863.758256,328451.000,51505,2,AY,1,100,0.065
1733303863.798256,328491.000,51505,2,AY,1,100,0.071
1733303863.838257,328531.000,51522,3,AY,1,100,0.081
1733303863.878257,328571.000,51522,3,AY,1,100,0.073
1733303863.918257,328611.000,51522,3,AY,1,100,0.078
1733303863.958257,328651.000,51536,2,AY,1,100,0.081
1733303863.998257,328691.000,51536,2,AY,1,100,0.075
1733303864.038257,328731.000,51554,3,AY,1,100,0.076
1733303864.078257,328771.000,51554,3,AY,1,100,0.076
1733303864.118258,328811.000,51554,3,AY,1,100,0.076
1733303864.158257,328851.000,51570,2,AY,1,100,0.075
1733303864.198258,328891.000,51570,2,AY,1,100,0.073
1733303864.238258,328931.000,51587,3,AY,1,100,0.076
1733303864.278258,328971.000,51587,3,AY,1,100,0.078
1733303864.318258,329011.000,51587,3,AY,1,100,0.078
1733303864.358258,329051.000,51603,2,AY,1,100,0.067
1733303864.398258,329091.000,51603,2,AY,1,100,0.082
1733303864.438258,329131.000,51621,3,AY,1,100,0.078
1733303864.478258,329171.000,51621,3,AY,1,100,0.076
1733303864.518259,329211.000,51621,3,AY,1,100,0.075
1733303864.558259,329251.000,51637,3,AY,1,100,0.076
1733303864.598259,329291.000,51637,3,AY,1,100,0.075
1733303864.638259,329331.000,51637,3,AY,1,100,0.074
1733303864.675009,329367.750,51659,4,AY,1,100,0.085
1733303864.711759,329404.500,51659,4,AY,1,100,0.072
1733303864.748509,329441.250,51659,4,AY,1,100,0.077
1733303864.785259,329478.000,51659,4,AY,1,100,0.080
1733303864.825259,329518.000,51676,2,AY,1,100,0.079
1733303864.865260,329558.000,51676,2,AY,1,100,0.081
1733303864.905260,329598.000,51693,3,AY,1,100,0.078
1733303864.945260,329638.000,51693,3,AY,1,100,0.076
1733303864.985260,329678.000,51693,3,AY,1,100,0.077
1733303865.025260,329718.000,51707,2,AY,1,100,0.074
1733303865.065260,329758.000,51707,2,AY,1,100,0.077
1733303865.105260,329798.000,51727,3,AY,1,100,0.073
1733303865.145260,329838.000,51727,3,AY,1,100,0.070
1733303865.185261,329878.000,51727,3,AY,1,100,0.080
1733303865.225261,329918.000,51743,2,AY,1,100,0.089
1733303865.265261,329958.000,51743,2,AY,1,100,0.072
1733303865.305261,329998.000,51760,3,AY,1,100,0.062
1733303865.345261,330038.000,51760,3,AY,1,100,0.084
1733303865.385261,330078.000,51760,3,AY,1,100,0.084
1733303865.425261,330118.000,51775,2,AY,1,100,0.075
1733303865.465261,330158.000,51775,2,AY,1,100,0.081
1733303865.505261,330198.000,51792,3,AY,1,100,0.079
1733303865.545262,330238.000,51792,3,AY,1,100,0.078
1733303865.585262,330278.000,51792,3,AY,1,100,0.082
1733303865.625262,330318.000,51808,2,AY,1,100,0.073
1733303865.665262,330358.000,51808,2,AY,1,100,0.083
1733303865.705262,330398.000,51826,3,AY,1,100,0.073
1733303865.745262,330438.000,51826,3,AY,1,100,0.079
1733303865.785262,330478.000,51826,3,AY,1,100,0.081
1733303865.825263,330518.000,51840,2,AY,1,100,0.087
1733303865.865263,330558.000,51840,2,AY,1,100,0.081
1733303865.905263,330598.000,51859,3,AY,1,100,0.077
1733303865.945263,330638.000,51859,3,AY,1,100,0.085
1733303865.985263,330678.000,51859,3,AY,1,100,0.083
1733303866.025263,330718.000,51875,3,AY,1,100,0.083
1733303866.065263,330758.000,51875,3,AY,1,100,0.084
1733303866.105263,330798.000,51875,3,AY,1,100,0.081
1733303866.145263,330838.000,51893,2,AY,1,100,0.085
1733303866.185263,330878.000,51893,2,AY,1,100,0.085
1733303866.225264,330918.000,51907,3,AY,1,100,0.079
1733303866.265264,330958.000,51907,3,AY,1,100,0.085
1733303866.305264,330998.000,51907,3,AY,1,100,0.088
1733303866.340597,331033.333,51924,3,AY,1,100,0.074
1733303866.375931,331068.667,51924,3,AY,1,100,0.081
1733303866.411264,331104.000,51924,3,AY,1,100,0.079
1733303866.451264,331144.000,51941,2,AY,1,100,0.085
1733303866.491264,331184.000,51941,2,AY,1,100,0.080
1733303866.531265,331224.000,51960,3,AY,1,100,0.086
1733303866.571265,331264.000,51960,3,AY,1,100,0.082
1733303866.611265,331304.000,51960,3,AY,1,100,0.083
1733303866.651265,331344.000,51975,2,AY,1,100,0.073
1733303866.691265,331384.000,51975,2,AY,1,100,0.069
1733303866.731265,331424.000,51994,3,AY,1,100,0.083
1733303866.771265,331464.000,51994,3,AY,1,100,0.081
1733303866.811265,331504.000,51994,3,AY,1,100,0.070
1733303866.851265,331544.000,52010,2,AY,1,100,0.080
1733303866.891266,331584.000,52010,2,AY,1,100,0.084
1733303866.931266,331624.000,52027,3,AY,1,100,0.085
1733303866.971266,331664.000,52027,3,AY,1,100,0.080
1733303867.011266,331704.000,52027,3,AY,1,100,0.093
1733303867.051266,331744.000,52044,2,AY,1,100,0.071
1733303867.091266,331784.000,52044,2,AY,1,100,0.086
1733303867.131266,331824.000,52059,3,AY,1,100,0.088
1733303867.171266,331864.000,52059,3,AY,1,100,0.080
1733303867.211267,331904.000,52059,3,AY,1,100,0.085
1733303867.251267,331944.000,52075,2,AY,1,100,0.083
1733303867.291267,331984.000,52075,2,AY,1,100,0.079
1733303867.331267,332024.000,52092,3,AY,1,100,0.093
1733303867.371267,332064.000,52092,3,AY,1,100,0.087
1733303867.411267,332104.000,52092,3,AY,1,100,0.075
1733303867.451267,332144.000,52111,2,AY,1,100,0.081
1733303867.491267,332184.000,52111,2,AY,1,100,0.094
1733303867.531267,332224.000,52126,3,AY,1,100,0.082
1733303867.571268,332264.000,52126,3,AY,1,100,0.075
1733303867.611268,332304.000,52126,3,AY,1,100,0.077
1733303867.651268,332344.000,52142,3,AY,1,100,0.092
1733303867.691268,332384.000,52142,3,AY,1,100,0.073
1733303867.731268,332424.000,52142,3,AY,1,100,0.083
1733303867.771268,332464.000,52160,2,AY,1,100,0.076
1733303867.811268,332504.000,52160,2,AY,1,100,0.087
1733303867.846935,332539.667,52176,3,AY,1,100,0.073
1733303867.882602,332575.333,52176,3,AY,1,100,0.083
1733303867.918269,332611.000,52176,3,AY,1,100,0.090
1733303867.958269,332651.000,52191,2,AY,1,100,0.081
1733303867.998269,332691.000,52191,2,AY,1,100,0.069
1733303868.038269,332731.000,52208,3,AY,1,100,0.102
1733303868.078269,332771.000,52208,3,AY,1,100,0.078
1733303868.118269,332811.000,52208,3,AY,1,100,0.069
1733303868.158269,332851.000,52225,3,AY,1,100,0.079
1733303868.198269,332891.000,52225,3,AY,1,100,0.075
1733303868.238270,332931.000,52225,3,AY,1,100,0.083
1733303868.278270,332971.000,52241,2,AY,1,100,0.078
1733303868.318270,333011.000,52241,2,AY,1,100,0.071
1733303868.358270,333051.000,52258,3,AY,1,100,0.079
1733303868.398270,333091.000,52258,3,AY,1,100,0.083
1733303868.438270,333131.000,52258,3,AY,1,100,0.074
1733303868.478270,333171.000,52275,2,AY,1,100,0.072
1733303868.518270,333211.000,52275,2,AY,1,100,0.080
1733303868.558270,333251.000,52292,3,AY,1,100,0.080
1733303868.598271,333291.000,52292,3,AY,1,100,0.080
1733303868.638271,333331.000,52292,3,AY,1,100,0.074
1733303868.678271,333371.000,52308,2,AY,1,100,0.076
1733303868.718271,333411.000,52308,2,AY,1,100,0.079
1733303868.758271,333451.000,52325,3,AY,1,100,0.081
1733303868.798271,333491.000,52325,3,AY,1,100,0.070
1733303868.838271,333531.000,52325,3,AY,1,100,0.077
1733303868.878271,333571.000,52340,2,AY,1,100,0.075
1733303868.918272,333611.000,52340,2,AY,1,100,0.074
1733303868.958272,333651.000,52357,3,AY,1,100,0.072
1733303868.998272,333691.000,52357,3,AY,1,100,0.078
1733303869.038272,333731.000,52357,3,AY,1,100,0.099
1733303869.078272,333771.000,52374,2,AY,1,100,0.077
1733303869.118272,333811.000,52374,2,AY,1,100,0.090
1733303869.158272,333851.000,52393,3,AY,1,100,0.087
1733303869.198272,333891.000,52393,3,AY,1,100,0.079
1733303869.238272,333931.000,52393,3,AY,1,100,0.073
1733303869.278273,333971.000,52407,2,AY,1,100,0.085
1733303869.318273,334011.000,52407,2,AY,1,100,0.090
1733303869.353606,334046.333,52425,3,AY,1,100,0.081
1733303869.388940,334081.667,52425,3,AY,1,100,0.095
1733303869.424273,334117.000,52425,3,AY,1,100,0.088
1733303869.464273,334157.000,52441,3,AY,1,100,0.075
1733303869.504273,334197.000,52441,3,AY,1,100,0.088
1733303869.544273,334237.000,52441,3,AY,1,100,0.078
1733303869.584274,334277.000,52458,2,AY,1,100,0.067
1733303869.624274,334317.000,52458,2,AY,1,100,0.064
1733303869.664274,334357.000,52472,3,AY,1,100,0.070
1733303869.704274,334397.000,52472,3,AY,1,100,0.083
1733303869.744274,334437.000,52472,3,AY,1,100,0.065
1733303869.784274,334477.000,52495,4,AY,1,100,0.057
1733303869.824274,334517.000,52495,4,AY,1,100,0.072
1733303869.864274,334557.000,52495,4,AY,1,100,0.080
1733303869.904274,334597.000,52495,4,AY,1,100,0.070
1733303869.944274,334637.000,52512,2,AY,1,100,0.093
1733303869.984275,334677.000,52512,2,AY,1,100,0.073
1733303870.024275,334717.000,52529,3,AY,1,100,0.060
1733303870.064275,334757.000,52529,3,AY,1,100,0.070
1733303870.104275,334797.000,52529,3,AY,1,100,0.045
1733303870.144275,334837.000,52546,2,AY,1,100,0.090
1733303870.184275,334877.000,52546,2,AY,1,100,0.079
1733303870.224275,334917.000,52562,3,AY,1,100,0.069
1733303870.264276,334957.000,52562,3,AY,1,100,0.081
1733303870.304276,334997.000,52562,3,AY,1,100,0.079
1733303870.344276,335037.000,52577,2,AY,1,100,0.072
1733303870.384276,335077.000,52577,2,AY,1,100,0.077
1733303870.424276,335117.000,52595,3,AY,1,100,0.081
1733303870.464276,335157.000,52595,3,AY,1,100,0.070
1733303870.504276,335197.000,52595,3,AY,1,100,0.082
1733303870.544276,335237.000,52611,2,AY,1,100,0.076
1733303870.584276,335277.000,52611,2,AY,1,100,0.074
1733303870.624277,335317.000,52630,3,AY,1,100,0.070
1733303870.664277,335357.000,52630,3,AY,1,100,0.068
1733303870.704277,335397.000,52630,3,AY,1,100,0.078
1733303870.744277,335437.000,52645,2,AY,1,100,0.082
1733303870.784277,335477.000,52645,2,AY,1,100,0.069
1733303870.824277,335517.000,52662,3,AY,1,100,0.068
1733303870.864277,335557.000,52662,3,AY,1,100,0.082
1733303870.904277,335597.000,52662,3,AY,1,100,0.077
1733303870.939944,335632.667,52678,3,AY,1,100,0.065
1733303870.975611,335668.333,52678,3,AY,1,100,0.082
1733303871.011278,335704.000,52678,3,AY,1,100,0.070
1733303871.051278,335744.000,52696,2,AY,1,100,0.077
1733303871.091278,335784.000,52696,2,AY,1,100,0.071
1733303871.131278,335824.000,52710,3,AY,1,100,0.072
1733303871.171278,335864.000,52710,3,AY,1,100,0.077
1733303871.211278,335904.000,52710,3,AY,1,100,0.073
1733303871.251278,335944.000,52727,3,AY,1,100,0.078
1733303871.291279,335984.000,52727,3,AY,1,100,0.091
1733303871.331279,336024.000,52727,3,AY,1,100,0.063
1733303871.371279,336064.000,52743,2,AY,1,100,0.052
1733303871.411279,336104.000,52743,2,AY,1,100,0.071
1733303871.451279,336144.000,52763,3,AY,1,100,0.068
1733303871.491279,336184.000,52763,3,AY,1,100,0.066
1733303871.531279,336224.000,52763,3,AY,1,100,0.072
1733303871.570779,336263.500,52779,2,AY,1,100,0.071
1733303871.610279,336303.000,52779,2,AY,1,100,0.065
1733303871.650613,336343.333,52796,3,AY,1,100,0.068
1733303871.690946,336383.667,52796,3,AY,1,100,0.068
1733303871.731280,336424.000,52796,3,AY,1,100,0.081
1733303871.771280,336464.000,52813,2,AY,1,100,0.076
1733303871.811280,336504.000,52813,2,AY,1,100,0.067
1733303871.850947,336543.667,52830,3,AY,1,100,0.080
1733303871.890614,336583.333,52830,3,AY,1,100,0.067
1733303871.930280,336623.000,52830,3,AY,1,100,0.069
1733303871.970780,336663.500,52844,2,AY,1,100,0.074
1733303872.011281,336704.000,52844,2,AY,1,100,0.064
1733303872.051281,336744.000,52862,3,AY,1,100,0.070
1733303872.091281,336784.000,52862,3,AY,1,100,0.083
1733303872.131281,336824.000,52862,3,AY,1,100,0.073
1733303872.171281,336864.000,52878,2,AY,1,100,0.069
1733303872.211281,336904.000,52878,2,AY,1,100,0.076
1733303872.251281,336944.000,52897,3,AY,1,100,0.072
1733303872.291281,336984.000,52897,3,AY,1,100,0.062
1733303872.331281,337024.000,52897,3,AY,1,100,0.079
1733303872.371282,337064.000,52912,2,AY,1,100,0.083
1733303872.411282,337104.000,52912,2,AY,1,100,0.079
1733303872.451282,337144.000,52929,3,AY,1,100,0.067
1733303872.491282,337184.000,52929,3,AY,1,100,0.074
1733303872.531282,337224.000,52929,3,AY,1,100,0.089
1733303872.566616,337259.333,52945,3,AY,1,100,0.072
1733303872.601949,337294.667,52945,3,AY,1,100,0.074
1733303872.637282,337330.000,52945,3,AY,1,100,0.073
1733303872.677283,337370.000,52962,2,AY,1,100,0.068
1733303872.717283,337410.000,52962,2,AY,1,100,0.065
1733303872.757283,337450.000,52978,3,AY,1,100,0.089
1733303872.797283,337490.000,52978,3,AY,1,100,0.067
1733303872.837283,337530.000,52978,3,AY,1,100,0.065
1733303872.877283,337570.000,52994,2,AY,1,100,0.077
1733303872.917283,337610.000,52994,2,AY,1,100,0.076
1733303872.957283,337650.000,53010,3,AY,1,100,0.075
1733303872.997283,337690.000,53010,3,AY,1,100,0.062
1733303873.037284,337730.000,53010,3,AY,1,100,0.077
1733303873.077284,337770.000,53030,2,AY,1,100,0.075
1733303873.117284,337810.000,53030,2,AY,1,100,0.085
1733303873.157284,337850.000,53046,3,AY,1,100,0.085
1733303873.197284,337890.000,53046,3,AY,1,100,0.099
1733303873.237284,337930.000,53046,3,AY,1,100,0.091
1733303873.277284,337970.000,53061,2,AY,1,100,0.065
1733303873.317284,338010.000,53061,2,AY,1,100,0.067
1733303873.357285,338050.000,53078,3,AY,1,100,0.097
1733303873.397285,338090.000,53078,3,AY,1,100,0.075
1733303873.437285,338130.000,53078,3,AY,1,100,0.074
1733303873.477285,338170.000,53095,3,AY,1,100,0.087
1733303873.517285,338210.000,53095,3,AY,1,100,0.085
1733303873.557285,338250.000,53095,3,AY,1,100,0.078
1733303873.597285,338290.000,53111,2,AY,1,100,0.073
1733303873.637285,338330.000,53111,2,AY,1,100,0.087
1733303873.677285,338370.000,53126,3,AY,1,100,0.080
1733303873.717286,338410.000,53126,3,AY,1,100,0.070
1733303873.757286,338450.000,53126,3,AY,1,100,0.083
1733303873.797286,338490.000,53145,2,AY,1,100,0.080
1733303873.837286,338530.000,53145,2,AY,1,100,0.085
1733303873.877286,338570.000,53162,3,AY,1,100,0.085
1733303873.917286,338610.000,53162,3,AY,1,100,0.060
1733303873.957286,338650.000,53162,3,AY,1,100,0.051
1733303873.997286,338690.000,53178,2,AY,1,100,0.060
1733303874.037287,338730.000,53178,2,AY,1,100,0.060
1733303874.072953,338765.667,53194,3,AY,1,100,0.060
1733303874.108620,338801.333,53194,3,AY,1,100,0.067
1733303874.144287,338837.000,53194,3,AY,1,100,0.060
1733303874.184287,338877.000,53210,3,AY,1,100,0.055
1733303874.224287,338917.000,53210,3,AY,1,100,0.062
1733303874.264287,338957.000,53210,3,AY,1,100,0.058
1733303874.304287,338997.000,53227,2,AY,1,100,0.063
1733303874.344287,339037.000,53227,2,AY,1,100,0.062
1733303874.384288,339077.000,53244,3,AY,1,100,0.068
1733303874.424288,339117.000,53244,3,AY,1,100,0.066
1733303874.464288,339157.000,53244,3,AY,1,100,0.076
1733303874.504288,339197.000,53259,2,AY,1,100,0.068
1733303874.544288,339237.000,53259,2,AY,1,100,0.072
1733303874.584288,339277.000,53277,3,AY,1,100,0.074
1733303874.624288,339317.000,53277,3,AY,1,100,0.076
1733303874.664288,339357.000,53277,3,AY,1,100,0.073
1733303874.704288,339397.000,53294,2,AY,1,100,0.072
1733303874.744289,339437.000,53294,2,AY,1,100,0.068
1733303874.784289,339477.000,53311,3,AY,1,100,0.047
1733303874.824289,339517.000,53311,3,AY,1,100,0.067
1733303874.864289,339557.000,53311,3,AY,1,100,0.114
1733303874.903956,339596.667,53333,3,AY,1,100,0.086
1733303874.943623,339636.333,53333,3,AY,1,100,0.076
1733303874.983289,339676.000,53333,3,AY,1,100,0.092
1733303875.023289,339716.000,53350,3,AY,1,100,0.081
1733303875.063290,339756.000,53350,3,AY,1,100,0.062
1733303875.103290,339796.000,53350,3,AY,1,100,0.080
1733303875.143290,339836.000,53365,2,AY,1,100,0.087
1733303875.183290,339876.000,53365,2,AY,1,100,0.069
1733303875.223290,339916.000,53381,3,AY,1,100,0.066
1733303875.263290,339956.000,53381,3,AY,1,100,0.095
1733303875.303290,339996.000,53381,3,AY,1,100,0.078
1733303875.343624,340036.333,53400,3,AY,1,100,0.040
1733303875.383957,340076.667,53400,3,AY,1,100,0.038
1733303875.424291,340117.000,53400,3,AY,1,100,0.087
1733303875.464291,340157.000,53417,2,AY,1,100,0.061
1733303875.504291,340197.000,53417,2,AY,1,100,0.086
1733303875.539958,340232.667,53432,3,AY,1,100,0.072
1733303875.575624,340268.333,53432,3,AY,1,100,0.077
1733303875.611291,340304.000,53432,3,AY,1,100,0.074
1733303875.650958,340343.667,53448,3,AY,1,100,0.083
1733303875.690625,340383.333,53448,3,AY,1,100,0.079
1733303875.730292,340423.000,53448,3,AY,1,100,0.076
1733303875.770292,340463.000,53466,2,AY,1,100,0.079
1733303875.810292,340503.000,53466,2,AY,1,100,0.094
1733303875.850292,340543.000,53482,3,AY,1,100,0.086
1733303875.890292,340583.000,53482,3,AY,1,100,0.080
1733303875.930292,340623.000,53482,3,AY,1,100,0.080
1733303875.970292,340663.000,53497,2,AY,1,100,0.089
1733303876.010292,340703.000,53497,2,AY,1,100,0.081
1733303876.050292,340743.000,53514,3,AY,1,100,0.083
1733303876.090293,340783.000,53514,3,AY,1,100,0.099
1733303876.130293,340823.000,53514,3,AY,1,100,0.091
1733303876.170293,340863.000,53531,2,AY,1,100,0.077
1733303876.210293,340903.000,53531,2,AY,1,100,0.084
1733303876.250293,340943.000,53547,3,AY,1,100,0.089
1733303876.290293,340983.000,53547,3,AY,1,100,0.076
1733303876.330293,341023.000,53547,3,AY,1,100,0.083
1733303876.370293,341063.000,53564,2,AY,1,100,0.090
1733303876.410294,341103.000,53564,2,AY,1,100,0.090
1733303876.450294,341143.000,53583,3,AY,1,100,0.089
1733303876.490294,341183.000,53583,3,AY,1,100,0.085
1733303876.530294,341223.000,53583,3,AY,1,100,0.083
1733303876.570294,341263.000,53600,2,AY,1,100,0.075
1733303876.610294,341303.000,53600,2,AY,1,100,0.099
1733303876.650294,341343.000,53616,3,AY,1,100,0.095
1733303876.690294,341383.000,53616,3,AY,1,100,0.084
1733303876.730294,341423.000,53616,3,AY,1,100,0.087
1733303876.770295,341463.000,53633,2,AY,1,100,0.093
1733303876.810295,341503.000,53633,2,AY,1,100,0.082
1733303876.850295,341543.000,53648,3,AY,1,100,0.093
1733303876.890295,341583.000,53648,3,AY,1,100,0.094
1733303876.930295,341623.000,53648,3,AY,1,100,0.093
1733303876.970295,341663.000,53665,3,AY,1,100,0.091
1733303877.010295,341703.000,53665,3,AY,1,100,0.089
1733303877.050295,341743.000,53665,3,AY,1,100,0.087
1733303877.090296,341783.000,53684,2,AY,1,100,0.086
1733303877.130296,341823.000,53684,2,AY,1,100,0.086
1733303877.165962,341858.667,53701,3,AY,1,100,0.096
1733303877.201629,341894.333,53701,3,AY,1,100,0.083
1733303877.237296,341930.000,53701,3,AY,1,100,0.097
1733303877.277296,341970.000,53715,2,AY,1,100,0.086
1733303877.317296,342010.000,53715,2,AY,1,100,0.078
1733303877.357296,342050.000,53733,3,AY,1,100,0.090
1733303877.397296,342090.000,53733,3,AY,1,100,0.100
1733303877.437297,342130.000,53733,3,AY,1,100,0.086
1733303877.477297,342170.000,53749,3,AY,1,100,0.077
1733303877.517297,342210.000,53749,3,AY,1,100,0.096
1733303877.557297,342250.000,53749,3,AY,1,100,0.086
1733303877.597297,342290.000,53766,2,AY,1,100,0.072
1733303877.637297,342330.000,53766,2,AY,1,100,0.086
1733303877.677297,342370.000,53780,3,AY,1,100,0.084
1733303877.717297,342410.000,53780,3,AY,1,100,0.079
1733303877.757298,342450.000,53780,3,AY,1,100,0.077
1733303877.797297,342490.000,53798,2,AY,1,100,0.083
1733303877.837298,342530.000,53798,2,AY,1,100,0.081
1733303877.877298,342570.000,53814,3,AY,1,100,0.084
1733303877.917298,342610.000,53814,3,AY,1,100,0.078
1733303877.957298,342650.000,53814,3,AY,1,100,0.083
1733303877.997298,342690.000,53833,2,AY,1,100,0.084
1733303878.037298,342730.000,53833,2,AY,1,100,0.093
1733303878.077298,342770.000,53848,3,AY,1,100,0.086
1733303878.117299,342810.000,53848,3,AY,1,100,0.090
1733303878.157299,342850.000,53848,3,AY,1,100,0.091
1733303878.197299,342890.000,53865,2,AY,1,100,0.078
1733303878.237299,342930.000,53865,2,AY,1,100,0.087
1733303878.276966,342969.667,53881,3,AY,1,100,0.085
1733303878.316633,343009.333,53881,3,AY,1,100,0.082
1733303878.356299,343049.000,53881,3,AY,1,100,0.090
1733303878.396799,343089.500,53899,2,AY,1,100,0.068
1733303878.437299,343130.000,53899,2,AY,1,100,0.087
1733303878.476966,343169.667,53913,3,AY,1,100,0.081
1733303878.516633,343209.333,53913,3,AY,1,100,0.080
1733303878.556300,343249.000,53913,3,AY,1,100,0.062
1733303878.592300,343285.000,53930,3,AY,1,100,0.076
1733303878.628300,343321.000,53930,3,AY,1,100,0.080
1733303878.664300,343357.000,53930,3,AY,1,100,0.085
1733303878.704300,343397.000,53946,2,AY,1,100,0.074
1733303878.744300,343437.000,53946,2,AY,1,100,0.073
1733303878.784301,343477.000,53966,3,AY,1,100,0.084
1733303878.824301,343517.000,53966,3,AY,1,100,0.086
1733303878.864301,343557.000,53966,3,AY,1,100,0.079
1733303878.904301,343597.000,53981,2,AY,1,100,0.082
1733303878.944301,343637.000,53981,2,AY,1,100,0.074
1733303878.984301,343677.000,53997,3,AY,1,100,0.083
1733303879.024301,343717.000,53997,3,AY,1,100,0.090
1733303879.064301,343757.000,53997,3,AY,1,100,0.074
1733303879.104301,343797.000,54014,2,AY,1,100,0.080
1733303879.144302,343837.000,54014,2,AY,1,100,0.087
1733303879.184302,343877.000,54031,3,AY,1,100,0.075
1733303879.224302,343917.000,54031,3,AY,1,100,0.082
1733303879.264302,343957.000,54031,3,AY,1,100,0.085
1733303879.304302,343997.000,54047,3,AY,1,100,0.082
1733303879.344302,344037.000,54047,3,AY,1,100,0.081
1733303879.384302,344077.000,54047,3,AY,1,100,0.083
1733303879.423802,344116.500,54063,2,AY,1,100,0.083
1733303879.463302,344156.000,54063,2,AY,1,100,0.086
1733303879.503303,344196.000,54079,3,AY,1,100,0.083
1733303879.543303,344236.000,54079,3,AY,1,100,0.080
1733303879.583303,344276.000,54079,3,AY,1,100,0.091
1733303879.623303,344316.000,54096,2,AY,1,100,0.082
1733303879.663303,344356.000,54096,2,AY,1,100,0.087
1733303879.703303,344396.000,54113,3,AY,1,100,0.081
1733303879.743303,344436.000,54113,3,AY,1,100,0.087
1733303879.783303,344476.000,54113,3,AY,1,100,0.094
1733303879.823303,344516.000,54130,2,AY,1,100,0.096
1733303879.863304,344556.000,54130,2,AY,1,100,0.099
1733303879.903304,344596.000,54146,3,AY,1,100,0.077
1733303879.943304,344636.000,54146,3,AY,1,100,0.097
1733303879.983304,344676.000,54146,3,AY,1,100,0.074
1733303880.023304,344716.000,54169,3,AY,1,100,0.078
1733303880.063304,344756.000,54169,3,AY,1,100,0.095
1733303880.103304,344796.000,54169,3,AY,1,100,0.080
1733303880.143305,344836.000,54185,3,AY,1,100,0.079
1733303880.183305,344876.000,54185,3,AY,1,100,0.093
1733303880.223305,344916.000,54185,3,AY,1,100,0.080
1733303880.258971,344951.667,54202,3,AY,1,100,0.082
1733303880.294638,344987.333,54202,3,AY,1,100,0.098
1733303880.330305,345023.000,54202,3,AY,1,100,0.088
1733303880.370305,345063.000,54216,2,AY,1,100,0.083
1733303880.410305,345103.000,54216,2,AY,1,100,0.077
1733303880.450305,345143.000,54234,3,AY,1,100,0.079
1733303880.490305,345183.000,54234,3,AY,1,100,0.094
1733303880.530306,345223.000,54234,3,AY,1,100,0.078
1733303880.570306,345263.000,54250,2,AY,1,100,0.077
1733303880.610306,345303.000,54250,2,AY,1,100,0.080
1733303880.650306,345343.000,54269,3,AY,1,100,0.095
1733303880.690306,345383.000,54269,3,AY,1,100,0.076
1733303880.730306,345423.000,54269,3,AY,1,100,0.073
1733303880.770306,345463.000,54285,2,AY,1,100,0.084
1733303880.810307,345503.000,54285,2,AY,1,100,0.100
1733303880.850307,345543.000,54301,3,AY,1,100,0.082
1733303880.890307,345583.000,54301,3,AY,1,100,0.091
1733303880.930307,345623.000,54301,3,AY,1,100,0.088
1733303880.970307,345663.000,54317,3,AY,1,100,0.086
1733303881.010307,345703.000,54317,3,AY,1,100,0.085
1733303881.050307,345743.000,54317,3,AY,1,100,0.093
1733303881.090307,345783.000,54335,2,AY,1,100,0.087
1733303881.130307,345823.000,54335,2,AY,1,100,0.080
1733303881.170307,345863.000,54351,3,AY,1,100,0.086
