LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1733303861.545250,326238.000,51140,3,AZ,1,100,0.851
1733303861.585250,326278.000,51140,3,AZ,1,100,0.896
1733303861.620917,326313.667,51157,3,AZ,1,100,0.852
1733303861.656584,326349.333,51157,3,AZ,1,100,0.866
1733303861.692250,326385.000,51157,3,AZ,1,100,0.884
1733303861.732250,326425.000,51176,2,AZ,1,100,0.871
1733303861.772250,326465.000,51176,2,AZ,1,100,0.881
1733303861.812251,326505.000,51191,3,AZ,1,100,0.865
1733303861.852251,326545.000,51191,3,AZ,1,100,0.859
1733303861.892251,326585.000,51191,3,AZ,1,100,0.877
1733303861.932251,326625.000,51207,2,AZ,1,100,0.880
1733303861.972251,326665.000,51207,2,AZ,1,100,0.876
1733303862.012251,326705.000,51224,3,AZ,1,100,0.865
1733303862.052251,326745.000,51224,3,AZ,1,100,0.870
1733303862.092252,326785.000,51224,3,AZ,1,100,0.877
1733303862.132252,326825.000,51241,2,AZ,1,100,0.864
1733303862.172252,326865.000,51241,2,AZ,1,100,0.876
1733303862.212252,326905.000,51256,3,AZ,1,100,0.866
1733303862.252252,326945.000,51256,3,AZ,1,100,0.877
1733303862.292252,326985.000,51256,3,AZ,1,100,0.875
1733303862.332252,327025.000,51272,2,AZ,1,100,0.872
1733303862.372252,327065.000,51272,2,AZ,1,100,0.875
1733303862.412252,327105.000,51290,3,AZ,1,100,0.874
1733303862.452253,327145.000,51290,3,AZ,1,100,0.875
1733303862.492253,327185.000,51290,3,AZ,1,100,0.870
1733303862.532253,327225.000,51308,2,AZ,1,100,0.874
1733303862.572253,327265.000,51308,2,AZ,1,100,0.866
1733303862.612253,327305.000,51323,3,AZ,1,100,0.872
1733303862.652253,327345.000,51323,3,AZ,1,100,0.859
1733303862.692253,327385.000,51323,3,AZ,1,100,0.866
1733303862.732253,327425.000,51340,3,AZ,1,100,0.895
1733303862.772254,327465.000,51340,3,AZ,1,100,0.854
1733303862.812253,327505.000,51340,3,AZ,1,100,0.869
1733303862.852254,327545.000,51357,2,AZ,1,100,0.877
1733303862.892254,327585.000,51357,2,AZ,1,100,0.862
1733303862.932254,327625.000,51373,3,AZ,1,100,0.871
1733303862.972254,327665.000,51373,3,AZ,1,100,0.871
1733303863.012254,327705.000,51373,3,AZ,1,100,0.870
1733303863.052254,327745.000,51389,2,AZ,1,100,0.869
1733303863.092254,327785.000,51389,2,AZ,1,100,0.861
1733303863.132255,327825.000,51405,3,AZ,1,100,0.873
1733303863.172255,327865.000,51405,3,AZ,1,100,0.872
1733303863.212255,327905.000,51405,3,AZ,1,100,0.875
1733303863.247588,327940.333,51422,3,AZ,1,100,0.856
1733303863.282922,327975.667,51422,3,AZ,1,100,0.869
1733303863.318255,328011.000,51422,3,AZ,1,100,0.881
1733303863.358255,328051.000,51438,2,AZ,1,100,0.854
1733303863.398255,328091.000,51438,2,AZ,1,100,0.883
1733303863.438255,328131.000,51458,3,AZ,1,100,0.869
1733303863.478256,328171.000,51458,3,AZ,1,100,0.886
1733303863.518256,328211.000,51458,3,AZ,1,100,0.867
1733303863.558256,328251.000,51472,2,AZ,1,100,0.879
1733303863.598256,328291.000,51472,2,AZ,1,100,0.879
1733303863.638256,328331.000,51489,3,AZ,1,100,0.866
1733303863.678256,328371.000,51489,3,AZ,1,100,0.876
1733303863.718256,328411.000,51489,3,AZ,1,100,0.869
1733303863.758256,328451.000,51506,2,AZ,1,100,0.871
1733303863.798256,328491.000,51506,2,AZ,1,100,0.876
1733303863.838257,328531.000,51523,3,AZ,1,100,0.862
1733303863.878257,328571.000,51523,3,AZ,1,100,0.872
1733303863.918257,328611.000,51523,3,AZ,1,100,0.877
1733303863.958257,328651.000,51537,2,AZ,1,100,0.858
1733303863.998257,328691.000,51537,2,AZ,1,100,0.869
1733303864.038257,328731.000,51555,3,AZ,1,100,0.878
1733303864.078257,328771.000,51555,3,AZ,1,100,0.873
1733303864.118258,328811.000,51555,3,AZ,1,100,0.862
1733303864.158257,328851.000,51571,2,AZ,1,100,0.873
1733303864.198258,328891.000,51571,2,AZ,1,100,0.870
1733303864.238258,328931.000,51588,3,AZ,1,100,0.869
1733303864.278258,328971.000,51588,3,AZ,1,100,0.877
1733303864.318258,329011.000,51588,3,AZ,1,100,0.863
1733303864.358258,329051.000,51604,2,AZ,1,100,0.873
1733303864.398258,329091.000,51604,2,AZ,1,100,0.872
1733303864.438258,329131.000,51622,3,AZ,1,100,0.860
1733303864.478258,329171.000,51622,3,AZ,1,100,0.881
1733303864.518259,329211.000,51622,3,AZ,1,100,0.865
1733303864.558259,329251.000,51638,3,AZ,1,100,0.869
1733303864.598259,329291.000,51638,3,AZ,1,100,0.873
1733303864.638259,329331.000,51638,3,AZ,1,100,0.866
1733303864.675009,329367.750,51660,4,AZ,1,100,0.875
1733303864.711759,329404.500,51660,4,AZ,1,100,0.871
1733303864.748509,329441.250,51660,4,AZ,1,100,0.858
1733303864.785259,329478.000,51660,4,AZ,1,100,0.866
1733303864.825259,329518.000,51677,2,AZ,1,100,0.870
1733303864.865260,329558.000,51677,2,AZ,1,100,0.869
1733303864.905260,329598.000,51694,3,AZ,1,100,0.867
1733303864.945260,329638.000,51694,3,AZ,1,100,0.876
1733303864.985260,329678.000,51694,3,AZ,1,100,0.868
1733303865.025260,329718.000,51708,2,AZ,1,100,0.858
1733303865.065260,329758.000,51708,2,AZ,1,100,0.878
1733303865.105260,329798.000,51728,3,AZ,1,100,0.862
1733303865.145260,329838.000,51728,3,AZ,1,100,0.882
1733303865.185261,329878.000,51728,3,AZ,1,100,0.858
1733303865.225261,329918.000,51744,2,AZ,1,100,0.865
1733303865.265261,329958.000,51744,2,AZ,1,100,0.883
1733303865.305261,329998.000,51761,3,AZ,1,100,0.877
1733303865.345261,330038.000,51761,3,AZ,1,100,0.852
1733303865.385261,330078.000,51761,3,AZ,1,100,0.867
1733303865.425261,330118.000,51776,2,AZ,1,100,0.866
1733303865.465261,330158.000,51776,2,AZ,1,100,0.865
1733303865.505261,330198.000,51793,3,AZ,1,100,0.863
1733303865.545262,330238.000,51793,3,AZ,1,100,0.874
1733303865.585262,330278.000,51793,3,AZ,1,100,0.864
1733303865.625262,330318.000,51809,2,AZ,1,100,0.867
1733303865.665262,330358.000,51809,2,AZ,1,100,0.868
1733303865.705262,330398.000,51827,3,AZ,1,100,0.862
1733303865.745262,330438.000,51827,3,AZ,1,100,0.871
1733303865.785262,330478.000,51827,3,AZ,1,100,0.870
1733303865.825263,330518.000,51841,2,AZ,1,100,0.867
1733303865.865263,330558.000,51841,2,AZ,1,100,0.859
1733303865.905263,330598.000,51860,3,AZ,1,100,0.879
1733303865.945263,330638.000,51860,3,AZ,1,100,0.861
1733303865.985263,330678.000,51860,3,AZ,1,100,0.868
1733303866.025263,330718.000,51876,3,AZ,1,100,0.859
1733303866.065263,330758.000,51876,3,AZ,1,100,0.867
1733303866.105263,330798.000,51876,3,AZ,1,100,0.867
1733303866.145263,330838.000,51894,2,AZ,1,100,0.862
1733303866.185263,330878.000,51894,2,AZ,1,100,0.854
1733303866.225264,330918.000,51908,3,AZ,1,100,0.881
1733303866.265264,330958.000,51908,3,AZ,1,100,0.862
1733303866.305264,330998.000,51908,3,AZ,1,100,0.856
1733303866.340597,331033.333,51925,3,AZ,1,100,0.891
1733303866.375931,331068.667,51925,3,AZ,1,100,0.855
1733303866.411264,331104.000,51925,3,AZ,1,100,0.867
1733303866.451264,331144.000,51942,2,AZ,1,100,0.862
1733303866.491264,331184.000,51942,2,AZ,1,100,0.865
1733303866.531265,331224.000,51961,3,AZ,1,100,0.869
1733303866.571265,331264.000,51961,3,AZ,1,100,0.864
1733303866.611265,331304.000,51961,3,AZ,1,100,0.870
1733303866.651265,331344.000,51976,2,AZ,1,100,0.873
1733303866.691265,331384.000,51976,2,AZ,1,100,0.883
1733303866.731265,331424.000,51995,3,AZ,1,100,0.867
1733303866.771265,331464.000,51995,3,AZ,1,100,0.865
1733303866.811265,331504.000,51995,3,AZ,1,100,0.875
1733303866.851265,331544.000,52011,2,AZ,1,100,0.872
1733303866.891266,331584.000,52011,2,AZ,1,100,0.910
1733303866.931266,331624.000,52028,3,AZ,1,100,0.829
1733303866.971266,331664.000,52028,3,AZ,1,100,0.874
1733303867.011266,331704.000,52028,3,AZ,1,100,0.853
1733303867.051266,331744.000,52045,2,AZ,1,100,0.877
1733303867.091266,331784.000,52045,2,AZ,1,100,0.870
1733303867.131266,331824.000,52060,3,AZ,1,100,0.853
1733303867.171266,331864.000,52060,3,AZ,1,100,0.869
1733303867.211267,331904.000,52060,3,AZ,1,100,0.880
1733303867.251267,331944.000,52076,2,AZ,1,100,0.882
1733303867.291267,331984.000,52076,2,AZ,1,100,0.826
1733303867.331267,332024.000,52093,3,AZ,1,100,0.864
1733303867.371267,332064.000,52093,3,AZ,1,100,0.873
1733303867.411267,332104.000,52093,3,AZ,1,100,0.868
1733303867.451267,332144.000,52112,2,AZ,1,100,0.861
1733303867.491267,332184.000,52112,2,AZ,1,100,0.875
1733303867.531267,332224.000,52127,3,AZ,1,100,0.857
1733303867.571268,332264.000,52127,3,AZ,1,100,0.865
1733303867.611268,332304.000,52127,3,AZ,1,100,0.884
1733303867.651268,332344.000,52143,3,AZ,1,100,0.832
1733303867.691268,332384.000,52143,3,AZ,1,100,0.883
1733303867.731268,332424.000,52143,3,AZ,1,100,0.873
1733303867.771268,332464.000,52161,2,AZ,1,100,0.859
1733303867.811268,332504.000,52161,2,AZ,1,100,0.862
1733303867.846935,332539.667,52177,3,AZ,1,100,0.874
1733303867.882602,332575.333,52177,3,AZ,1,100,0.873
1733303867.918269,332611.000,52177,3,AZ,1,100,0.843
1733303867.958269,332651.000,52192,2,AZ,1,100,0.874
1733303867.998269,332691.000,52192,2,AZ,1,100,0.886
1733303868.038269,332731.000,52209,3,AZ,1,100,0.798
1733303868.078269,332771.000,52209,3,AZ,1,100,0.879
1733303868.118269,332811.000,52209,3,AZ,1,100,0.863
1733303868.158269,332851.000,52226,3,AZ,1,100,0.829
1733303868.198269,332891.000,52226,3,AZ,1,100,0.885
1733303868.238270,332931.000,52226,3,AZ,1,100,0.855
1733303868.278270,332971.000,52242,2,AZ,1,100,0.846
1733303868.318270,333011.000,52242,2,AZ,1,100,0.877
1733303868.358270,333051.000,52259,3,AZ,1,100,0.849
1733303868.398270,333091.000,52259,3,AZ,1,100,0.856
1733303868.438270,333131.000,52259,3,AZ,1,100,0.856
1733303868.478270,333171.000,52276,2,AZ,1,100,0.886
1733303868.518270,333211.000,52276,2,AZ,1,100,0.853
1733303868.558270,333251.000,52293,3,AZ,1,100,0.859
1733303868.598271,333291.000,52293,3,AZ,1,100,0.870
1733303868.638271,333331.000,52293,3,AZ,1,100,0.854
1733303868.678271,333371.000,52309,2,AZ,1,100,0.847
1733303868.718271,333411.000,52309,2,AZ,1,100,0.873
1733303868.758271,333451.000,52326,3,AZ,1,100,0.858
1733303868.798271,333491.000,52326,3,AZ,1,100,0.870
1733303868.838271,333531.000,52326,3,AZ,1,100,0.855
1733303868.878271,333571.000,52341,2,AZ,1,100,0.872
1733303868.918272,333611.000,52341,2,AZ,1,100,0.855
1733303868.958272,333651.000,52358,3,AZ,1,100,0.878
1733303868.998272,333691.000,52358,3,AZ,1,100,0.930
1733303869.038272,333731.000,52358,3,AZ,1,100,0.724
1733303869.078272,333771.000,52375,2,AZ,1,100,0.925
1733303869.118272,333811.000,52375,2,AZ,1,100,0.834
1733303869.158272,333851.000,52394,3,AZ,1,100,0.869
1733303869.198272,333891.000,52394,3,AZ,1,100,0.852
1733303869.238272,333931.000,52394,3,AZ,1,100,0.894
1733303869.278273,333971.000,52408,2,AZ,1,100,0.812
1733303869.318273,334011.000,52408,2,AZ,1,100,0.828
1733303869.353606,334046.333,52426,3,AZ,1,100,0.881
1733303869.388940,334081.667,52426,3,AZ,1,100,0.838
1733303869.424273,334117.000,52426,3,AZ,1,100,0.846
1733303869.464273,334157.000,52442,3,AZ,1,100,0.896
1733303869.504273,334197.000,52442,3,AZ,1,100,0.841
1733303869.544273,334237.000,52442,3,AZ,1,100,0.843
1733303869.584274,334277.000,52459,2,AZ,1,100,0.883
1733303869.624274,334317.000,52459,2,AZ,1,100,0.848
1733303869.664274,334357.000,52473,3,AZ,1,100,0.855
1733303869.704274,334397.000,52473,3,AZ,1,100,0.868
1733303869.744274,334437.000,52473,3,AZ,1,100,0.858
1733303869.784274,334477.000,52496,4,AZ,1,100,0.861
1733303869.824274,334517.000,52496,4,AZ,1,100,0.867
1733303869.864274,334557.000,52496,4,AZ,1,100,0.874
1733303869.904274,334597.000,52496,4,AZ,1,100,0.856
1733303869.944274,334637.000,52513,2,AZ,1,100,0.859
1733303869.984275,334677.000,52513,2,AZ,1,100,0.872
1733303870.024275,334717.000,52530,3,AZ,1,100,0.871
1733303870.064275,334757.000,52530,3,AZ,1,100,0.836
1733303870.104275,334797.000,52530,3,AZ,1,100,0.932
1733303870.144275,334837.000,52547,2,AZ,1,100,0.808
1733303870.184275,334877.000,52547,2,AZ,1,100,0.876
1733303870.224275,334917.000,52563,3,AZ,1,100,0.856
1733303870.264276,334957.000,52563,3,AZ,1,100,0.858
1733303870.304276,334997.000,52563,3,AZ,1,100,0.857
1733303870.344276,335037.000,52578,2,AZ,1,100,0.863
1733303870.384276,335077.000,52578,2,AZ,1,100,0.843
1733303870.424276,335117.000,52596,3,AZ,1,100,0.864
1733303870.464276,335157.000,52596,3,AZ,1,100,0.877
1733303870.504276,335197.000,52596,3,AZ,1,100,0.849
1733303870.544276,335237.000,52612,2,AZ,1,100,0.853
1733303870.584276,335277.000,52612,2,AZ,1,100,0.867
1733303870.624277,335317.000,52631,3,AZ,1,100,0.861
1733303870.664277,335357.000,52631,3,AZ,1,100,0.854
1733303870.704277,335397.000,52631,3,AZ,1,100,0.864
1733303870.744277,335437.000,52646,2,AZ,1,100,0.849
1733303870.784277,335477.000,52646,2,AZ,1,100,0.880
1733303870.824277,335517.000,52663,3,AZ,1,100,0.861
1733303870.864277,335557.000,52663,3,AZ,1,100,0.846
1733303870.904277,335597.000,52663,3,AZ,1,100,0.855
1733303870.939944,335632.667,52679,3,AZ,1,100,0.863
1733303870.975611,335668.333,52679,3,AZ,1,100,0.831
1733303871.011278,335704.000,52679,3,AZ,1,100,0.858
1733303871.051278,335744.000,52697,2,AZ,1,100,0.867
1733303871.091278,335784.000,52697,2,AZ,1,100,0.865
1733303871.131278,335824.000,52711,3,AZ,1,100,0.863
1733303871.171278,335864.000,52711,3,AZ,1,100,0.865
1733303871.211278,335904.000,52711,3,AZ,1,100,0.865
1733303871.251278,335944.000,52728,3,AZ,1,100,0.869
1733303871.291279,335984.000,52728,3,AZ,1,100,0.844
1733303871.331279,336024.000,52728,3,AZ,1,100,0.862
1733303871.371279,336064.000,52744,2,AZ,1,100,0.868
1733303871.411279,336104.000,52744,2,AZ,1,100,0.846
1733303871.451279,336144.000,52764,3,AZ,1,100,0.878
1733303871.491279,336184.000,52764,3,AZ,1,100,0.862
1733303871.531279,336224.000,52764,3,AZ,1,100,0.845
1733303871.570779,336263.500,52780,2,AZ,1,100,0.875
1733303871.610279,336303.000,52780,2,AZ,1,100,0.864
1733303871.650613,336343.333,52797,3,AZ,1,100,0.852
1733303871.690946,336383.667,52797,3,AZ,1,100,0.876
1733303871.731280,336424.000,52797,3,AZ,1,100,0.848
1733303871.771280,336464.000,52814,2,AZ,1,100,0.855
1733303871.811280,336504.000,52814,2,AZ,1,100,0.859
1733303871.850947,336543.667,52831,3,AZ,1,100,0.858
1733303871.890614,336583.333,52831,3,AZ,1,100,0.858
1733303871.930280,336623.000,52831,3,AZ,1,100,0.858
1733303871.970780,336663.500,52845,2,AZ,1,100,0.856
1733303872.011281,336704.000,52845,2,AZ,1,100,0.865
1733303872.051281,336744.000,52863,3,AZ,1,100,0.850
1733303872.091281,336784.000,52863,3,AZ,1,100,0.847
1733303872.131281,336824.000,52863,3,AZ,1,100,0.860
1733303872.171281,336864.000,52879,2,AZ,1,100,0.858
1733303872.211281,336904.000,52879,2,AZ,1,100,0.844
1733303872.251281,336944.000,52898,3,AZ,1,100,0.880
1733303872.291281,336984.000,52898,3,AZ,1,100,0.861
1733303872.331281,337024.000,52898,3,AZ,1,100,0.857
1733303872.371282,337064.000,52913,2,AZ,1,100,0.859
1733303872.411282,337104.000,52913,2,AZ,1,100,0.864
1733303872.451282,337144.000,52930,3,AZ,1,100,0.861
1733303872.491282,337184.000,52930,3,AZ,1,100,0.848
1733303872.531282,337224.000,52930,3,AZ,1,100,0.851
1733303872.566616,337259.333,52946,3,AZ,1,100,0.864
1733303872.601949,337294.667,52946,3,AZ,1,100,0.870
1733303872.637282,337330.000,52946,3,AZ,1,100,0.845
1733303872.677283,337370.000,52963,2,AZ,1,100,0.856
1733303872.717283,337410.000,52963,2,AZ,1,100,0.880
1733303872.757283,337450.000,52979,3,AZ,1,100,0.819
1733303872.797283,337490.000,52979,3,AZ,1,100,0.867
1733303872.837283,337530.000,52979,3,AZ,1,100,0.865
1733303872.877283,337570.000,52995,2,AZ,1,100,0.847
1733303872.917283,337610.000,52995,2,AZ,1,100,0.856
1733303872.957283,337650.000,53011,3,AZ,1,100,0.860
1733303872.997283,337690.000,53011,3,AZ,1,100,0.844
1733303873.037284,337730.000,53011,3,AZ,1,100,0.863
1733303873.077284,337770.000,53031,2,AZ,1,100,0.850
1733303873.117284,337810.000,53031,2,AZ,1,100,0.853
1733303873.157284,337850.000,53047,3,AZ,1,100,0.846
1733303873.197284,337890.000,53047,3,AZ,1,100,0.868
1733303873.237284,337930.000,53047,3,AZ,1,100,0.844
1733303873.277284,337970.000,53062,2,AZ,1,100,0.865
1733303873.317284,338010.000,53062,2,AZ,1,100,0.874
1733303873.357285,338050.000,53079,3,AZ,1,100,0.829
1733303873.397285,338090.000,53079,3,AZ,1,100,0.876
1733303873.437285,338130.000,53079,3,AZ,1,100,0.858
1733303873.477285,338170.000,53096,3,AZ,1,100,0.837
1733303873.517285,338210.000,53096,3,AZ,1,100,0.868
1733303873.557285,338250.000,53096,3,AZ,1,100,0.850
1733303873.597285,338290.000,53112,2,AZ,1,100,0.862
1733303873.637285,338330.000,53112,2,AZ,1,100,0.845
1733303873.677285,338370.000,53127,3,AZ,1,100,0.849
1733303873.717286,338410.000,53127,3,AZ,1,100,0.869
1733303873.757286,338450.000,53127,3,AZ,1,100,0.845
1733303873.797286,338490.000,53146,2,AZ,1,100,0.866
1733303873.837286,338530.000,53146,2,AZ,1,100,0.848
1733303873.877286,338570.000,53163,3,AZ,1,100,0.790
1733303873.917286,338610.000,53163,3,AZ,1,100,0.960
1733303873.957286,338650.000,53163,3,AZ,1,100,0.821
1733303873.997286,338690.000,53179,2,AZ,1,100,0.863
1733303874.037287,338730.000,53179,2,AZ,1,100,0.895
1733303874.072953,338765.667,53195,3,AZ,1,100,0.854
1733303874.108620,338801.333,53195,3,AZ,1,100,0.849
1733303874.144287,338837.000,53195,3,AZ,1,100,0.873
1733303874.184287,338877.000,53211,3,AZ,1,100,0.873
1733303874.224287,338917.000,53211,3,AZ,1,100,0.852
1733303874.264287,338957.000,53211,3,AZ,1,100,0.888
1733303874.304287,338997.000,53228,2,AZ,1,100,0.854
1733303874.344287,339037.000,53228,2,AZ,1,100,0.852
1733303874.384288,339077.000,53245,3,AZ,1,100,0.880
1733303874.424288,339117.000,53245,3,AZ,1,100,0.856
1733303874.464288,339157.000,53245,3,AZ,1,100,0.852
1733303874.504288,339197.000,53260,2,AZ,1,100,0.868
1733303874.544288,339237.000,53260,2,AZ,1,100,0.861
1733303874.584288,339277.000,53278,3,AZ,1,100,0.852
1733303874.624288,339317.000,53278,3,AZ,1,100,0.865
1733303874.664288,339357.000,53278,3,AZ,1,100,0.865
1733303874.704288,339397.000,53295,2,AZ,1,100,0.835
1733303874.744289,339437.000,53295,2,AZ,1,100,0.898
1733303874.784289,339477.000,53312,3,AZ,1,100,0.906
1733303874.824289,339517.000,53312,3,AZ,1,100,0.859
1733303874.864289,339557.000,53312,3,AZ,1,100,0.782
1733303874.903956,339596.667,53334,3,AZ,1,100,0.861
1733303874.943623,339636.333,53334,3,AZ,1,100,0.867
1733303874.983289,339676.000,53334,3,AZ,1,100,0.824
1733303875.023289,339716.000,53351,3,AZ,1,100,0.877
1733303875.063290,339756.000,53351,3,AZ,1,100,0.877
1733303875.103290,339796.000,53351,3,AZ,1,100,0.847
1733303875.143290,339836.000,53366,2,AZ,1,100,0.856
1733303875.183290,339876.000,53366,2,AZ,1,100,0.878
1733303875.223290,339916.000,53382,3,AZ,1,100,0.854
1733303875.263290,339956.000,53382,3,AZ,1,100,0.839
1733303875.303290,339996.000,53382,3,AZ,1,100,0.873
1733303875.343624,340036.333,53401,3,AZ,1,100,0.834
1733303875.383957,340076.667,53401,3,AZ,1,100,0.834
1733303875.424291,340117.000,53401,3,AZ,1,100,0.832
1733303875.464291,340157.000,53418,2,AZ,1,100,0.888
1733303875.504291,340197.000,53418,2,AZ,1,100,0.836
1733303875.539958,340232.667,53433,3,AZ,1,100,0.885
1733303875.575624,340268.333,53433,3,AZ,1,100,0.858
1733303875.611291,340304.000,53433,3,AZ,1,100,0.863
1733303875.650958,340343.667,53449,3,AZ,1,100,0.858
1733303875.690625,340383.333,53449,3,AZ,1,100,0.854
1733303875.730292,340423.000,53449,3,AZ,1,100,0.856
1733303875.770292,340463.000,53467,2,AZ,1,100,0.864
1733303875.810292,340503.000,53467,2,AZ,1,100,0.839
1733303875.850292,340543.000,53483,3,AZ,1,100,0.841
1733303875.890292,340583.000,53483,3,AZ,1,100,0.867
1733303875.930292,340623.000,53483,3,AZ,1,100,0.855
1733303875.970292,340663.000,53498,2,AZ,1,100,0.852
1733303876.010292,340703.000,53498,2,AZ,1,100,0.859
1733303876.050292,340743.000,53515,3,AZ,1,100,0.852
1733303876.090293,340783.000,53515,3,AZ,1,100,0.838
1733303876.130293,340823.000,53515,3,AZ,1,100,0.852
1733303876.170293,340863.000,53532,2,AZ,1,100,0.853
1733303876.210293,340903.000,53532,2,AZ,1,100,0.867
1733303876.250293,340943.000,53548,3,AZ,1,100,0.854
1733303876.290293,340983.000,53548,3,AZ,1,100,0.848
1733303876.330293,341023.000,53548,3,AZ,1,100,0.862
1733303876.370293,341063.000,53565,2,AZ,1,100,0.849
1733303876.410294,341103.000,53565,2,AZ,1,100,0.844
1733303876.450294,341143.000,53584,3,AZ,1,100,0.851
1733303876.490294,341183.000,53584,3,AZ,1,100,0.868
1733303876.530294,341223.000,53584,3,AZ,1,100,0.837
1733303876.570294,341263.000,53601,2,AZ,1,100,0.867
1733303876.610294,341303.000,53601,2,AZ,1,100,0.821
1733303876.650294,341343.000,53617,3,AZ,1,100,0.845
1733303876.690294,341383.000,53617,3,AZ,1,100,0.861
1733303876.730294,341423.000,53617,3,AZ,1,100,0.852
1733303876.770295,341463.000,53634,2,AZ,1,100,0.851
1733303876.810295,341503.000,53634,2,AZ,1,100,0.861
1733303876.850295,341543.000,53649,3,AZ,1,100,0.847
1733303876.890295,341583.000,53649,3,AZ,1,100,0.824
1733303876.930295,341623.000,53649,3,AZ,1,100,0.854
1733303876.970295,341663.000,53666,3,AZ,1,100,0.848
1733303877.010295,341703.000,53666,3,AZ,1,100,0.847
1733303877.050295,341743.000,53666,3,AZ,1,100,0.858
1733303877.090296,341783.000,53685,2,AZ,1,100,0.856
1733303877.130296,341823.000,53685,2,AZ,1,100,0.854
1733303877.165962,341858.667,53702,3,AZ,1,100,0.838
1733303877.201629,341894.333,53702,3,AZ,1,100,0.854
1733303877.237296,341930.000,53702,3,AZ,1,100,0.843
1733303877.277296,341970.000,53716,2,AZ,1,100,0.848
1733303877.317296,342010.000,53716,2,AZ,1,100,0.863
1733303877.357296,342050.000,53734,3,AZ,1,100,0.847
1733303877.397296,342090.000,53734,3,AZ,1,100,0.835
1733303877.437297,342130.000,53734,3,AZ,1,100,0.857
1733303877.477297,342170.000,53750,3,AZ,1,100,0.856
1733303877.517297,342210.000,53750,3,AZ,1,100,0.830
1733303877.557297,342250.000,53750,3,AZ,1,100,0.869
1733303877.597297,342290.000,53767,2,AZ,1,100,0.859
1733303877.637297,342330.000,53767,2,AZ,1,100,0.845
1733303877.677297,342370.000,53781,3,AZ,1,100,0.857
1733303877.717297,342410.000,53781,3,AZ,1,100,0.852
1733303877.757298,342450.000,53781,3,AZ,1,100,0.851
1733303877.797297,342490.000,53799,2,AZ,1,100,0.867
1733303877.837298,342530.000,53799,2,AZ,1,100,0.840
1733303877.877298,342570.000,53815,3,AZ,1,100,0.845
1733303877.917298,342610.000,53815,3,AZ,1,100,0.884
1733303877.957298,342650.000,53815,3,AZ,1,100,0.866
1733303877.997298,342690.000,53834,2,AZ,1,100,0.831
1733303878.037298,342730.000,53834,2,AZ,1,100,0.859
1733303878.077298,342770.000,53849,3,AZ,1,100,0.850
1733303878.117299,342810.000,53849,3,AZ,1,100,0.846
1733303878.157299,342850.000,53849,3,AZ,1,100,0.855
1733303878.197299,342890.000,53866,2,AZ,1,100,0.854
1733303878.237299,342930.000,53866,2,AZ,1,100,0.844
1733303878.276966,342969.667,53882,3,AZ,1,100,0.851
1733303878.316633,343009.333,53882,3,AZ,1,100,0.869
1733303878.356299,343049.000,53882,3,AZ,1,100,0.833
1733303878.396799,343089.500,53900,2,AZ,1,100,0.880
1733303878.437299,343130.000,53900,2,AZ,1,100,0.844
1733303878.476966,343169.667,53914,3,AZ,1,100,0.841
1733303878.516633,343209.333,53914,3,AZ,1,100,0.873
1733303878.556300,343249.000,53914,3,AZ,1,100,0.883
1733303878.592300,343285.000,53931,3,AZ,1,100,0.843
1733303878.628300,343321.000,53931,3,AZ,1,100,0.858
1733303878.664300,343357.000,53931,3,AZ,1,100,0.862
1733303878.704300,343397.000,53947,2,AZ,1,100,0.834
1733303878.744300,343437.000,53947,2,AZ,1,100,0.873
1733303878.784301,343477.000,53967,3,AZ,1,100,0.860
1733303878.824301,343517.000,53967,3,AZ,1,100,0.837
1733303878.864301,343557.000,53967,3,AZ,1,100,0.868
1733303878.904301,343597.000,53982,2,AZ,1,100,0.853
1733303878.944301,343637.000,53982,2,AZ,1,100,0.863
1733303878.984301,343677.000,53998,3,AZ,1,100,0.830
1733303879.024301,343717.000,53998,3,AZ,1,100,0.857
1733303879.064301,343757.000,53998,3,AZ,1,100,0.856
1733303879.104301,343797.000,54015,2,AZ,1,100,0.857
1733303879.144302,343837.000,54015,2,AZ,1,100,0.846
1733303879.184302,343877.000,54032,3,AZ,1,100,0.879
1733303879.224302,343917.000,54032,3,AZ,1,100,0.835
1733303879.264302,343957.000,54032,3,AZ,1,100,0.846
1733303879.304302,343997.000,54048,3,AZ,1,100,0.860
1733303879.344302,344037.000,54048,3,AZ,1,100,0.838
1733303879.384302,344077.000,54048,3,AZ,1,100,0.857
1733303879.423802,344116.500,54064,2,AZ,1,100,0.876
1733303879.463302,344156.000,54064,2,AZ,1,100,0.834
1733303879.503303,344196.000,54080,3,AZ,1,100,0.853
1733303879.543303,344236.000,54080,3,AZ,1,100,0.865
1733303879.583303,344276.000,54080,3,AZ,1,100,0.841
1733303879.623303,344316.000,54097,2,AZ,1,100,0.848
1733303879.663303,344356.000,54097,2,AZ,1,100,0.865
1733303879.703303,344396.000,54114,3,AZ,1,100,0.856
1733303879.743303,344436.000,54114,3,AZ,1,100,0.849
1733303879.783303,344476.000,54114,3,AZ,1,100,0.853
1733303879.823303,344516.000,54131,2,AZ,1,100,0.840
1733303879.863304,344556.000,54131,2,AZ,1,100,0.839
1733303879.903304,344596.000,54147,3,AZ,1,100,0.879
