LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1733303873.050284,337743.000,53006,2,EL,1,100,26402.000000
1733303873.116284,337809.000,53026,1,EL,1,100,26402.000000
1733303873.183284,337876.000,53042,2,EL,1,100,26402.000000
1733303873.250284,337943.000,53042,2,EL,1,100,26402.000000
1733303873.316284,338009.000,53059,1,EL,1,100,26402.000000
1733303873.383285,338076.000,53074,2,EL,1,100,26402.000000
1733303873.450285,338143.000,53074,2,EL,1,100,26402.000000
1733303873.516285,338209.000,53091,1,EL,1,100,26402.199219
1733303873.583285,338276.000,53107,2,EL,1,100,26402.400391
1733303873.650285,338343.000,53107,2,EL,1,100,26402.199219
1733303873.716286,338409.000,53124,1,EL,1,100,26402.000000
1733303873.783286,338476.000,53141,2,EL,1,100,26402.400391
1733303873.850286,338543.000,53141,2,EL,1,100,26402.199219
1733303873.916286,338609.000,53158,1,EL,1,100,26402.599609
1733303873.983286,338676.000,53174,2,EL,1,100,26402.199219
1733303874.050287,338743.000,53174,2,EL,1,100,26402.800781
1733303874.116287,338809.000,53192,1,EL,1,100,26402.199219
1733303874.183287,338876.000,53206,2,EL,1,100,26402.599609
1733303874.250287,338943.000,53206,2,EL,1,100,26402.199219
1733303874.316287,339009.000,53223,1,EL,1,100,26402.400391
1733303874.382787,339075.500,53240,2,EL,1,100,26402.599609
1733303874.449288,339142.000,53240,2,EL,1,100,26402.400391
1733303874.516288,339209.000,53257,1,EL,1,100,26402.599609
1733303874.582788,339275.500,53273,2,EL,1,100,26402.599609
1733303874.649288,339342.000,53273,2,EL,1,100,26402.400391
1733303874.716289,339409.000,53290,1,EL,1,100,26402.199219
1733303874.782789,339475.500,53307,2,EL,1,100,26402.199219
1733303874.849289,339542.000,53307,2,EL,1,100,26402.400391
1733303874.916289,339609.000,53329,2,EL,1,100,26402.599609
1733303874.983289,339676.000,53329,2,EL,1,100,26403.000000
1733303875.049789,339742.500,53346,2,EL,1,100,26402.599609
1733303875.116290,339809.000,53346,2,EL,1,100,26402.800781
1733303875.183290,339876.000,53363,1,EL,1,100,26402.800781
1733303875.249790,339942.500,53377,2,EL,1,100,26402.800781
1733303875.316290,340009.000,53377,2,EL,1,100,26402.800781
1733303875.383291,340076.000,53396,1,EL,1,100,26403.000000
1733303875.449791,340142.500,53413,2,EL,1,100,26402.599609
1733303875.516291,340209.000,53413,2,EL,1,100,26403.000000
1733303875.583291,340276.000,53430,1,EL,1,100,26403.000000
1733303875.649791,340342.500,53444,2,EL,1,100,26403.000000
1733303875.716291,340409.000,53444,2,EL,1,100,26403.000000
1733303875.783292,340476.000,53462,1,EL,1,100,26403.000000
1733303875.849792,340542.500,53478,2,EL,1,100,26402.800781
1733303875.916292,340609.000,53478,2,EL,1,100,26402.800781
1733303875.983292,340676.000,53495,1,EL,1,100,26403.000000
1733303876.049793,340742.500,53510,2,EL,1,100,26403.000000
1733303876.116293,340809.000,53510,2,EL,1,100,26403.000000
1733303876.183293,340876.000,53527,1,EL,1,100,26403.000000
1733303876.249793,340942.500,53543,2,EL,1,100,26403.000000
1733303876.316293,341009.000,53543,2,EL,1,100,26403.000000
1733303876.383293,341076.000,53562,1,EL,1,100,26403.000000
1733303876.449794,341142.500,53579,2,EL,1,100,26403.000000
1733303876.516294,341209.000,53579,2,EL,1,100,26402.599609
1733303876.583294,341276.000,53596,1,EL,1,100,26402.800781
1733303876.649794,341342.500,53612,2,EL,1,100,26402.599609
1733303876.716295,341409.000,53612,2,EL,1,100,26402.599609
1733303876.783295,341476.000,53630,1,EL,1,100,26402.599609
1733303876.849795,341542.500,53645,2,EL,1,100,26402.800781
1733303876.916295,341609.000,53645,2,EL,1,100,26402.599609
1733303876.983295,341676.000,53661,1,EL,1,100,26402.400391
1733303877.049795,341742.500,53680,2,EL,1,100,26402.000000
1733303877.116296,341809.000,53680,2,EL,1,100,26402.000000
1733303877.182796,341875.500,53697,2,EL,1,100,26402.000000
1733303877.249296,341942.000,53697,2,EL,1,100,26402.000000
1733303877.316296,342009.000,53713,1,EL,1,100,26402.000000
1733303877.382796,342075.500,53729,2,EL,1,100,26402.199219
1733303877.449296,342142.000,53729,2,EL,1,100,26402.000000
1733303877.516297,342209.000,53745,1,EL,1,100,26402.199219
1733303877.582797,342275.500,53762,2,EL,1,100,26402.599609
1733303877.649297,342342.000,53762,2,EL,1,100,26402.000000
1733303877.716297,342409.000,53778,1,EL,1,100,26402.199219
1733303877.782798,342475.500,53794,2,EL,1,100,26402.400391
1733303877.849298,342542.000,53794,2,EL,1,100,26402.199219
1733303877.916298,342609.000,53810,1,EL,1,100,26402.400391
1733303877.982798,342675.500,53829,2,EL,1,100,26402.000000
1733303878.049298,342742.000,53829,2,EL,1,100,26402.800781
1733303878.116298,342809.000,53846,1,EL,1,100,26402.599609
1733303878.182799,342875.500,53861,2,EL,1,100,26402.800781
1733303878.249299,342942.000,53861,2,EL,1,100,26402.199219
1733303878.316299,343009.000,53877,1,EL,1,100,26402.199219
1733303878.382799,343075.500,53895,2,EL,1,100,26402.800781
1733303878.449300,343142.000,53895,2,EL,1,100,26403.000000
1733303878.516300,343209.000,53911,1,EL,1,100,26402.400391
1733303878.582800,343275.500,53926,2,EL,1,100,26402.599609
1733303878.649300,343342.000,53926,2,EL,1,100,26402.599609
1733303878.716300,343409.000,53942,1,EL,1,100,26402.800781
1733303878.782800,343475.500,53962,2,EL,1,100,26403.000000
1733303878.849301,343542.000,53962,2,EL,1,100,26402.599609
1733303878.916301,343609.000,53978,1,EL,1,100,26403.000000
1733303878.982801,343675.500,53994,2,EL,1,100,26403.000000
1733303879.049301,343742.000,53994,2,EL,1,100,26403.000000
1733303879.116302,343809.000,54010,1,EL,1,100,26403.000000
1733303879.182802,343875.500,54027,2,EL,1,100,26403.000000
1733303879.249302,343942.000,54027,2,EL,1,100,26403.000000
1733303879.315802,344008.500,54043,2,EL,1,100,26403.000000
1733303879.382302,344075.000,54043,2,EL,1,100,26403.000000
1733303879.449302,344142.000,54061,1,EL,1,100,26403.000000
1733303879.515803,344208.500,54075,2,EL,1,100,26403.000000
1733303879.582303,344275.000,54075,2,EL,1,100,26403.000000
1733303879.649303,344342.000,54092,1,EL,1,100,26403.000000
1733303879.715803,344408.500,54109,2,EL,1,100,26403.000000
1733303879.782303,344475.000,54109,2,EL,1,100,26403.000000
1733303879.849304,344542.000,54128,1,EL,1,100,26403.000000
1733303879.915804,344608.500,54142,2,EL,1,100,26403.000000
1733303879.982304,344675.000,54142,2,EL,1,100,26403.000000
1733303880.049304,344742.000,54165,2,EL,1,100,26403.199219
1733303880.116304,344809.000,54165,2,EL,1,100,26403.000000
1733303880.182305,344875.000,54181,1,EL,1,100,26403.199219
1733303880.249305,344942.000,54198,2,EL,1,100,26403.000000
1733303880.316305,345009.000,54198,2,EL,1,100,26403.000000
1733303880.382305,345075.000,54214,1,EL,1,100,26403.199219
1733303880.449305,345142.000,54230,2,EL,1,100,26403.000000
1733303880.516306,345209.000,54230,2,EL,1,100,26403.000000
1733303880.582306,345275.000,54246,1,EL,1,100,26403.000000
1733303880.649306,345342.000,54265,2,EL,1,100,26403.000000
1733303880.716306,345409.000,54265,2,EL,1,100,26403.000000
1733303880.782306,345475.000,54282,1,EL,1,100,26403.000000
1733303880.848807,345541.500,54298,2,EL,1,100,26403.000000
1733303880.915307,345608.000,54298,2,EL,1,100,26403.000000
1733303880.982307,345675.000,54313,1,EL,1,100,26403.000000
1733303881.049307,345742.000,54331,2,EL,1,100,26403.000000
1733303881.116307,345809.000,54331,2,EL,1,100,26403.000000
1733303881.182807,345875.500,54347,2,EL,1,100,26403.000000
1733303881.249308,345942.000,54347,2,EL,1,100,26403.000000
1733303881.316308,346009.000,54364,1,EL,1,100,26403.000000
1733303881.382808,346075.500,54381,2,EL,1,100,26403.000000
1733303881.449308,346142.000,54381,2,EL,1,100,26403.000000
1733303881.515309,346208.000,54400,1,EL,1,100,26403.000000
1733303881.582309,346275.000,54416,2,EL,1,100,26403.000000
1733303881.649309,346342.000,54416,2,EL,1,100,26403.199219
1733303881.715309,346408.000,54433,1,EL,1,100,26403.199219
1733303881.782309,346475.000,54448,2,EL,1,100,26403.000000
1733303881.849309,346542.000,54448,2,EL,1,100,26403.400391
1733303881.915310,346608.000,54465,1,EL,1,100,26403.000000
1733303881.982310,346675.000,54481,2,EL,1,100,26403.000000
1733303882.049310,346742.000,54481,2,EL,1,100,26403.199219
1733303882.115310,346808.000,54499,1,EL,1,100,26403.000000
1733303882.182311,346875.000,54513,2,EL,1,100,26403.199219
1733303882.249311,346942.000,54513,2,EL,1,100,26403.400391
1733303882.315311,347008.000,54532,1,EL,1,100,26403.199219
1733303882.382311,347075.000,54549,2,EL,1,100,26403.199219
1733303882.449311,347142.000,54549,2,EL,1,100,26403.199219
1733303882.515311,347208.000,54566,1,EL,1,100,26403.599609
1733303882.582312,347275.000,54580,2,EL,1,100,26404.000000
1733303882.649312,347342.000,54580,2,EL,1,100,26404.000000
1733303882.715312,347408.000,54597,1,EL,1,100,26403.800781
1733303882.782312,347475.000,54614,2,EL,1,100,26403.800781
1733303882.849313,347542.000,54614,2,EL,1,100,26403.800781
1733303882.915313,347608.000,54631,1,EL,1,100,26404.000000
1733303882.982313,347675.000,54646,2,EL,1,100,26404.000000
1733303883.049313,347742.000,54646,2,EL,1,100,26404.000000
1733303883.115813,347808.500,54665,2,EL,1,100,26404.000000
1733303883.182313,347875.000,54665,2,EL,1,100,26404.000000
1733303883.249314,347942.000,54681,1,EL,1,100,26404.000000
1733303883.315814,348008.500,54698,2,EL,1,100,26403.800781
1733303883.382314,348075.000,54698,2,EL,1,100,26404.000000
1733303883.449314,348142.000,54715,1,EL,1,100,26404.000000
1733303883.515814,348208.500,54730,2,EL,1,100,26404.000000
1733303883.582314,348275.000,54730,2,EL,1,100,26404.000000
1733303883.649315,348342.000,54746,1,EL,1,100,26404.000000
1733303883.715815,348408.500,54764,2,EL,1,100,26404.000000
1733303883.782315,348475.000,54764,2,EL,1,100,26404.000000
1733303883.849315,348542.000,54780,1,EL,1,100,26404.000000
1733303883.915816,348608.500,54795,2,EL,1,100,26404.000000
1733303883.982316,348675.000,54795,2,EL,1,100,26404.000000
1733303884.049316,348742.000,54811,1,EL,1,100,26404.000000
1733303884.115816,348808.500,54831,2,EL,1,100,26404.000000
1733303884.182316,348875.000,54831,2,EL,1,100,26404.000000
1733303884.249316,348942.000,54847,1,EL,1,100,26404.000000
1733303884.315817,349008.500,54862,2,EL,1,100,26404.000000
1733303884.382317,349075.000,54862,2,EL,1,100,26404.000000
1733303884.449317,349142.000,54879,1,EL,1,100,26404.000000
1733303884.515817,349208.500,54896,2,EL,1,100,26404.000000
1733303884.582318,349275.000,54896,2,EL,1,100,26404.000000
1733303884.648318,349341.000,54912,1,EL,1,100,26404.000000
1733303884.715318,349408.000,54928,2,EL,1,100,26404.000000
1733303884.782318,349475.000,54928,2,EL,1,100,26404.000000
1733303884.849318,349542.000,54946,1,EL,1,100,26404.000000
1733303884.915818,349608.500,54963,2,EL,1,100,26404.000000
1733303884.982319,349675.000,54963,2,EL,1,100,26404.000000
1733303885.048819,349741.500,54980,2,EL,1,100,26404.000000
1733303885.115319,349808.000,54980,2,EL,1,100,26404.000000
1733303885.181819,349874.500,55002,2,EL,1,100,26404.000000
1733303885.248319,349941.000,55002,2,EL,1,100,26403.599609
1733303885.315320,350008.000,55018,1,EL,1,100,26404.000000
1733303885.381820,350074.500,55034,2,EL,1,100,26403.400391
1733303885.448320,350141.000,55034,2,EL,1,100,26403.599609
1733303885.515320,350208.000,55050,1,EL,1,100,26403.800781
1733303885.581820,350274.500,55067,2,EL,1,100,26403.800781
1733303885.648321,350341.000,55067,2,EL,1,100,26403.800781
1733303885.715321,350408.000,55085,1,EL,1,100,26403.599609
1733303885.781821,350474.500,55101,2,EL,1,100,26404.000000
1733303885.848321,350541.000,55101,2,EL,1,100,26403.800781
1733303885.915321,350608.000,55117,1,EL,1,100,26403.400391
1733303885.981822,350674.500,55134,2,EL,1,100,26403.400391
1733303886.048322,350741.000,55134,2,EL,1,100,26403.400391
1733303886.115322,350808.000,55151,1,EL,1,100,26403.400391
1733303886.181822,350874.500,55167,2,EL,1,100,26403.199219
1733303886.248322,350941.000,55167,2,EL,1,100,26403.000000
1733303886.315323,351008.000,55182,2,EL,1,100,26403.000000
1733303886.382323,351075.000,55182,2,EL,1,100,26403.000000
1733303886.448323,351141.000,55200,1,EL,1,100,26403.199219
1733303886.515323,351208.000,55218,2,EL,1,100,26403.000000
1733303886.582323,351275.000,55218,2,EL,1,100,26403.000000
1733303886.648324,351341.000,55237,1,EL,1,100,26403.000000
1733303886.715324,351408.000,55252,2,EL,1,100,26403.000000
1733303886.782324,351475.000,55252,2,EL,1,100,26403.000000
1733303886.848324,351541.000,55269,1,EL,1,100,26403.000000
1733303886.915324,351608.000,55285,2,EL,1,100,26403.000000
1733303886.982325,351675.000,55285,2,EL,1,100,26403.000000
1733303887.048325,351741.000,55302,1,EL,1,100,26403.000000
1733303887.115325,351808.000,55317,2,EL,1,100,26403.000000
1733303887.182325,351875.000,55317,2,EL,1,100,26403.000000
1733303887.248325,351941.000,55334,1,EL,1,100,26403.000000
1733303887.315325,352008.000,55350,2,EL,1,100,26403.000000
1733303887.382326,352075.000,55350,2,EL,1,100,26403.000000
1733303887.448326,352141.000,55368,1,EL,1,100,26403.000000
1733303887.514826,352207.500,55384,2,EL,1,100,26403.000000
1733303887.581326,352274.000,55384,2,EL,1,100,26403.000000
1733303887.648327,352341.000,55401,1,EL,1,100,26403.000000
1733303887.714827,352407.500,55418,2,EL,1,100,26403.000000
1733303887.781327,352474.000,55418,2,EL,1,100,26403.000000
1733303887.848327,352541.000,55435,1,EL,1,100,26403.000000
1733303887.915327,352608.000,55449,2,EL,1,100,26403.199219
1733303887.982327,352675.000,55449,2,EL,1,100,26403.000000
1733303888.048328,352741.000,55466,1,EL,1,100,26403.000000
1733303888.114828,352807.500,55483,2,EL,1,100,26403.199219
1733303888.181328,352874.000,55483,2,EL,1,100,26403.000000
1733303888.248328,352941.000,55500,1,EL,1,100,26403.000000
1733303888.314828,353007.500,55515,2,EL,1,100,26403.000000
1733303888.381329,353074.000,55515,2,EL,1,100,26403.000000
1733303888.448329,353141.000,55534,2,EL,1,100,26403.000000
1733303888.515329,353208.000,55534,2,EL,1,100,26403.000000
1733303888.581329,353274.000,55550,1,EL,1,100,26403.000000
1733303888.648329,353341.000,55567,2,EL,1,100,26403.000000
1733303888.715330,353408.000,55567,2,EL,1,100,26403.000000
1733303888.781330,353474.000,55584,1,EL,1,100,26403.000000
1733303888.848330,353541.000,55599,2,EL,1,100,26403.000000
1733303888.915330,353608.000,55599,2,EL,1,100,26403.000000
1733303888.981330,353674.000,55615,1,EL,1,100,26402.800781
1733303889.048331,353741.000,55633,2,EL,1,100,26403.000000
1733303889.115331,353808.000,55633,2,EL,1,100,26403.000000
1733303889.181331,353874.000,55651,1,EL,1,100,26403.000000
1733303889.248331,353941.000,55666,2,EL,1,100,26403.000000
1733303889.315331,354008.000,55666,2,EL,1,100,26403.000000
1733303889.381332,354074.000,55682,1,EL,1,100,26402.599609
1733303889.448332,354141.000,55700,2,EL,1,100,26402.800781
1733303889.515332,354208.000,55700,2,EL,1,100,26402.599609
1733303889.581332,354274.000,55716,1,EL,1,100,26402.599609
1733303889.648332,354341.000,55731,2,EL,1,100,26403.000000
1733303889.715333,354408.000,55731,2,EL,1,100,26402.599609
1733303889.781333,354474.000,55748,1,EL,1,100,26402.800781
1733303889.848333,354541.000,55765,2,EL,1,100,26403.000000
1733303889.915333,354608.000,55765,2,EL,1,100,26402.599609
1733303889.981333,354674.000,55781,1,EL,1,100,26402.800781
1733303890.048334,354741.000,55797,2,EL,1,100,26402.800781
1733303890.115334,354808.000,55797,2,EL,1,100,26402.800781
1733303890.181334,354874.000,55815,1,EL,1,100,26402.800781
1733303890.248001,354940.667,55835,3,EL,1,100,26402.800781
1733303890.314668,355007.333,55835,3,EL,1,100,26402.599609
1733303890.381335,355074.000,55835,3,EL,1,100,26402.800781
1733303890.448335,355141.000,55852,1,EL,1,100,26403.000000
1733303890.514835,355207.500,55869,2,EL,1,100,26403.000000
1733303890.581335,355274.000,55869,2,EL,1,100,26402.800781
1733303890.648335,355341.000,55885,1,EL,1,100,26402.800781
1733303890.714835,355407.500,55901,2,EL,1,100,26402.800781
1733303890.781336,355474.000,55901,2,EL,1,100,26403.000000
1733303890.848336,355541.000,55917,1,EL,1,100,26402.400391
1733303890.914836,355607.500,55934,2,EL,1,100,26402.599609
1733303890.981336,355674.000,55934,2,EL,1,100,26403.000000
1733303891.048337,355741.000,55950,1,EL,1,100,26402.400391
1733303891.114837,355807.500,55968,2,EL,1,100,26402.599609
1733303891.181337,355874.000,55968,2,EL,1,100,26402.599609
1733303891.248337,355941.000,55984,1,EL,1,100,26402.400391
1733303891.314837,356007.500,56001,2,EL,1,100,26402.599609
1733303891.381337,356074.000,56001,2,EL,1,100,26402.800781
1733303891.448338,356141.000,56018,1,EL,1,100,26402.400391
1733303891.514838,356207.500,56035,2,EL,1,100,26402.599609
1733303891.581338,356274.000,56035,2,EL,1,100,26402.800781
1733303891.648338,356341.000,56051,1,EL,1,100,26402.800781
1733303891.714839,356407.500,56069,2,EL,1,100,26402.800781
1733303891.781339,356474.000,56069,2,EL,1,100,26402.800781
1733303891.848339,356541.000,56085,1,EL,1,100,26403.000000
1733303891.914839,356607.500,56100,2,EL,1,100,26403.000000
1733303891.981339,356674.000,56100,2,EL,1,100,26402.800781
1733303892.048339,356741.000,56118,1,EL,1,100,26402.800781
1733303892.114840,356807.500,56136,2,EL,1,100,26402.800781
1733303892.181340,356874.000,56136,2,EL,1,100,26402.599609
1733303892.248340,356941.000,56152,1,EL,1,100,26402.800781
1733303892.314840,357007.500,56168,2,EL,1,100,26403.000000
1733303892.381341,357074.000,56168,2,EL,1,100,26403.000000
1733303892.447841,357140.500,56184,2,EL,1,100,26403.000000
1733303892.514341,357207.000,56184,2,EL,1,100,26403.000000
1733303892.581341,357274.000,56201,1,EL,1,100,26403.000000
1733303892.647841,357340.500,56217,2,EL,1,100,26403.000000
1733303892.714341,357407.000,56217,2,EL,1,100,26403.000000
1733303892.781342,357474.000,56235,1,EL,1,100,26403.000000
1733303892.847842,357540.500,56249,2,EL,1,100,26403.000000
1733303892.914342,357607.000,56249,2,EL,1,100,26403.000000
1733303892.981342,357674.000,56268,1,EL,1,100,26403.000000
1733303893.047842,357740.500,56285,2,EL,1,100,26403.199219
1733303893.114342,357807.000,56285,2,EL,1,100,26403.000000
1733303893.181343,357874.000,56302,1,EL,1,100,26403.000000
1733303893.247843,357940.500,56316,2,EL,1,100,26403.199219
1733303893.314343,358007.000,56316,2,EL,1,100,26403.400391
1733303893.381343,358074.000,56333,1,EL,1,100,26403.199219
1733303893.447844,358140.500,56350,2,EL,1,100,26403.199219
1733303893.514344,358207.000,56350,2,EL,1,100,26403.400391
1733303893.581344,358274.000,56367,1,EL,1,100,26403.599609
1733303893.647844,358340.500,56381,2,EL,1,100,26403.400391
1733303893.714344,358407.000,56381,2,EL,1,100,26403.599609
1733303893.781344,358474.000,56399,1,EL,1,100,26403.599609
1733303893.847845,358540.500,56415,2,EL,1,100,26403.599609
1733303893.914345,358607.000,56415,2,EL,1,100,26404.000000
1733303893.981345,358674.000,56434,1,EL,1,100,26403.599609
1733303894.047845,358740.500,56450,2,EL,1,100,26403.800781
1733303894.114346,358807.000,56450,2,EL,1,100,26403.199219
1733303894.181346,358874.000,56466,1,EL,1,100,26403.199219
1733303894.247846,358940.500,56482,2,EL,1,100,26403.199219
1733303894.314346,359007.000,56482,2,EL,1,100,26403.400391
1733303894.381346,359074.000,56499,1,EL,1,100,26403.199219
1733303894.447846,359140.500,56515,2,EL,1,100,26403.599609
1733303894.514347,359207.000,56515,2,EL,1,100,26403.400391
1733303894.580847,359273.500,56531,2,EL,1,100,26403.599609
1733303894.647347,359340.000,56531,2,EL,1,100,26403.800781
1733303894.714347,359407.000,56549,1,EL,1,100,26403.599609
1733303894.781348,359474.000,56567,2,EL,1,100,26403.199219
1733303894.848348,359541.000,56567,2,EL,1,100,26403.400391
1733303894.914348,359607.000,56583,1,EL,1,100,26403.800781
1733303894.981348,359674.000,56598,2,EL,1,100,26403.599609
1733303895.048348,359741.000,56598,2,EL,1,100,26404.000000
1733303895.114348,359807.000,56615,1,EL,1,100,26403.800781
1733303895.180849,359873.500,56632,2,EL,1,100,26404.000000
1733303895.247349,359940.000,56632,2,EL,1,100,26404.000000
1733303895.314349,360007.000,56648,1,EL,1,100,26403.800781
1733303895.381016,360073.667,56671,3,EL,1,100,26404.000000
1733303895.447683,360140.333,56671,3,EL,1,100,26403.400391
1733303895.514350,360207.000,56671,3,EL,1,100,26403.599609
1733303895.581350,360274.000,56689,1,EL,1,100,26403.400391
1733303895.647850,360340.500,56704,2,EL,1,100,26403.800781
1733303895.714350,360407.000,56704,2,EL,1,100,26403.599609
1733303895.781350,360474.000,56721,1,EL,1,100,26403.599609
1733303895.847851,360540.500,56738,2,EL,1,100,26403.199219
1733303895.914351,360607.000,56738,2,EL,1,100,26403.400391
1733303895.981351,360674.000,56754,1,EL,1,100,26403.400391
1733303896.047851,360740.500,56770,2,EL,1,100,26403.599609
1733303896.114351,360807.000,56770,2,EL,1,100,26403.800781
1733303896.181352,360874.000,56786,1,EL,1,100,26403.400391
1733303896.247852,360940.500,56803,2,EL,1,100,26403.599609
1733303896.314352,361007.000,56803,2,EL,1,100,26403.199219
1733303896.381352,361074.000,56819,1,EL,1,100,26403.400391
1733303896.447852,361140.500,56840,2,EL,1,100,26403.599609
1733303896.514353,361207.000,56840,2,EL,1,100,26403.800781
1733303896.581353,361274.000,56855,1,EL,1,100,26403.400391
1733303896.647853,361340.500,56872,2,EL,1,100,26403.400391
1733303896.714353,361407.000,56872,2,EL,1,100,26403.400391
1733303896.781353,361474.000,56889,1,EL,1,100,26403.000000
1733303896.847853,361540.500,56905,2,EL,1,100,26403.400391
1733303896.914354,361607.000,56905,2,EL,1,100,26403.199219
1733303896.980854,361673.500,56920,2,EL,1,100,26403.599609
1733303897.047354,361740.000,56920,2,EL,1,100,26403.599609
1733303897.114354,361807.000,56938,1,EL,1,100,26403.800781
1733303897.180855,361873.500,56954,2,EL,1,100,26404.000000
1733303897.247355,361940.000,56954,2,EL,1,100,26403.599609
1733303897.314355,362007.000,56971,1,EL,1,100,26404.000000
1733303897.380855,362073.500,56988,2,EL,1,100,26404.000000
1733303897.447355,362140.000,56988,2,EL,1,100,26404.000000
1733303897.514355,362207.000,57005,1,EL,1,100,26404.000000
1733303897.580856,362273.500,57021,2,EL,1,100,26404.000000
1733303897.647356,362340.000,57021,2,EL,1,100,26404.000000
1733303897.714356,362407.000,57038,1,EL,1,100,26404.000000
1733303897.780856,362473.500,57053,2,EL,1,100,26404.000000
1733303897.847357,362540.000,57053,2,EL,1,100,26404.000000
1733303897.914357,362607.000,57070,1,EL,1,100,26404.000000
1733303897.980857,362673.500,57086,2,EL,1,100,26404.000000
1733303898.047357,362740.000,57086,2,EL,1,100,26404.000000
1733303898.114357,362807.000,57104,1,EL,1,100,26404.000000
1733303898.180857,362873.500,57118,2,EL,1,100,26404.000000
1733303898.247358,362940.000,57118,2,EL,1,100,26404.000000
1733303898.314358,363007.000,57135,1,EL,1,100,26404.000000
1733303898.380858,363073.500,57154,2,EL,1,100,26404.000000
1733303898.447358,363140.000,57154,2,EL,1,100,26404.000000
1733303898.514359,363207.000,57171,1,EL,1,100,26404.000000
1733303898.580859,363273.500,57185,2,EL,1,100,26404.000000
1733303898.647359,363340.000,57185,2,EL,1,100,26404.000000
1733303898.714359,363407.000,57202,1,EL,1,100,26404.000000
1733303898.780859,363473.500,57219,2,EL,1,100,26404.000000
1733303898.847359,363540.000,57219,2,EL,1,100,26403.800781
1733303898.914360,363607.000,57236,1,EL,1,100,26403.800781
1733303898.980860,363673.500,57251,2,EL,1,100,26403.800781
1733303899.047360,363740.000,57251,2,EL,1,100,26404.000000
1733303899.114360,363807.000,57268,1,EL,1,100,26404.000000
1733303899.180860,363873.500,57284,2,EL,1,100,26404.000000
1733303899.247360,363940.000,57284,2,EL,1,100,26404.000000
1733303899.313861,364006.500,57301,2,EL,1,100,26404.000000
1733303899.380361,364073.000,57301,2,EL,1,100,26403.800781
1733303899.447361,364140.000,57320,1,EL,1,100,26404.000000
1733303899.513861,364206.500,57335,2,EL,1,100,26404.000000
1733303899.580362,364273.000,57335,2,EL,1,100,26404.000000
1733303899.647362,364340.000,57351,1,EL,1,100,26403.800781
1733303899.713862,364406.500,57369,2,EL,1,100,26404.000000
1733303899.780362,364473.000,57369,2,EL,1,100,26403.599609
1733303899.847362,364540.000,57385,1,EL,1,100,26404.000000
1733303899.913862,364606.500,57400,2,EL,1,100,26404.000000
1733303899.980363,364673.000,57400,2,EL,1,100,26404.000000
1733303900.047363,364740.000,57416,1,EL,1,100,26404.000000
1733303900.113863,364806.500,57434,2,EL,1,100,26404.000000
1733303900.180363,364873.000,57434,2,EL,1,100,26404.000000
1733303900.247364,364940.000,57452,1,EL,1,100,26404.000000
1733303900.313864,365006.500,57467,2,EL,1,100,26404.000000
1733303900.380364,365073.000,57467,2,EL,1,100,26404.000000
1733303900.447364,365140.000,57484,1,EL,1,100,26404.000000
1733303900.514031,365206.667,57506,3,EL,1,100,26403.599609
1733303900.580698,365273.333,57506,3,EL,1,100,26403.599609
1733303900.647365,365340.000,57506,3,EL,1,100,26403.599609
1733303900.714365,365407.000,57522,1,EL,1,100,26403.400391
1733303900.780865,365473.500,57540,2,EL,1,100,26403.599609
1733303900.847365,365540.000,57540,2,EL,1,100,26403.400391
1733303900.914366,365607.000,57556,1,EL,1,100,26403.599609
1733303900.980866,365673.500,57571,2,EL,1,100,26404.000000
1733303901.047366,365740.000,57571,2,EL,1,100,26403.400391
1733303901.113366,365806.000,57590,1,EL,1,100,26403.400391
1733303901.180366,365873.000,57607,2,EL,1,100,26403.800781
1733303901.247366,365940.000,57607,2,EL,1,100,26403.400391
1733303901.313367,366006.000,57623,1,EL,1,100,26403.599609
1733303901.380367,366073.000,57639,2,EL,1,100,26403.599609
1733303901.447367,366140.000,57639,2,EL,1,100,26403.400391
1733303901.513367,366206.000,57657,1,EL,1,100,26403.599609
1733303901.580367,366273.000,57674,2,EL,1,100,26404.000000
1733303901.647368,366340.000,57674,2,EL,1,100,26403.400391
1733303901.714368,366407.000,57690,1,EL,1,100,26403.400391
1733303901.780868,366473.500,57707,2,EL,1,100,26403.199219
1733303901.847368,366540.000,57707,2,EL,1,100,26403.800781
1733303901.913868,366606.500,57722,2,EL,1,100,26403.599609
1733303901.980369,366673.000,57722,2,EL,1,100,26403.599609
1733303902.047369,366740.000,57739,1,EL,1,100,26403.599609
1733303902.113869,366806.500,57758,2,EL,1,100,26403.599609
1733303902.180369,366873.000,57758,2,EL,1,100,26403.800781
1733303902.247369,366940.000,57775,1,EL,1,100,26403.400391
1733303902.313869,367006.500,57789,2,EL,1,100,26403.599609
1733303902.380370,367073.000,57789,2,EL,1,100,26403.599609
1733303902.447370,367140.000,57807,1,EL,1,100,26403.599609
1733303902.513870,367206.500,57823,2,EL,1,100,26403.599609
1733303902.580370,367273.000,57823,2,EL,1,100,26403.400391
1733303902.647371,367340.000,57840,1,EL,1,100,26403.000000
1733303902.713871,367406.500,57855,2,EL,1,100,26403.199219
1733303902.780371,367473.000,57855,2,EL,1,100,26403.400391
1733303902.847371,367540.000,57872,1,EL,1,100,26403.400391
1733303902.913871,367606.500,57890,2,EL,1,100,26403.800781
