21917,1621,1,RB,1,100,2024-12-04_16-47-12-519032
21919,1622,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
21914,1623,1,AX,1,100,-0.893
21914,1624,1,AY,1,100,-0.345
21914,1625,1,AZ,1,100,-0.558
21914,1626,1,GX,1,100,-14.618
21914,1627,1,GY,1,100,41.687
21914,1628,1,GZ,1,100,-68.756
21914,1629,1,MX,1,100,60
21914,1630,1,MY,1,100,-23
21914,1631,1,MZ,1,100,-24
22022,1632,3,PI,1,100,1915,1730,1670
22022,1633,3,PR,1,100,1929,1818,1806
22022,1634,3,PG,1,100,341,308,301
22007,1635,2,EA,1,100,0.030201,0.030201
22007,1636,2,EL,1,100,26406.400391,26406.599609
22000,1637,1,T1,1,100,33.723
22015,1638,1,TH,1,100,28.579
21994,1639,2,AX,1,100,-0.826,-0.752
21994,1640,2,AY,1,100,-0.397,-0.392
21994,1641,2,AZ,1,100,-0.559,-0.558
21994,1642,2,GX,1,100,-8.789,-13.245
21994,1643,2,GY,1,100,30.518,57.709
21994,1644,2,GZ,1,100,-64.667,-91.827
21994,1645,2,MX,1,100,62,61
21994,1646,2,MY,1,100,-21,-21
21994,1647,2,MZ,1,100,-23,-22
22120,1648,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
22102,1649,2,PI,1,100,1652,1642
22102,1650,2,PR,1,100,1792,1783
22102,1651,2,PG,1,100,299,299
22074,1652,1,EA,1,100,0.030201
22074,1653,1,EL,1,100,26406.000000
22102,1654,3,AX,1,100,-0.624,-0.504,-0.385
22102,1655,3,AY,1,100,-0.471,-0.568,-0.619
22102,1656,3,AZ,1,100,-0.603,-0.656,-0.707
22102,1657,3,GX,1,100,-11.444,-5.127,-0.366
22102,1658,3,GY,1,100,83.984,91.614,92.438
22102,1659,3,GZ,1,100,-125.244,-138.702,-145.477
22102,1660,3,MX,1,100,62,64,64
22102,1661,3,MY,1,100,-21,-19,-18
22102,1662,3,MZ,1,100,-22,-22,-21
22207,1663,1,SF,1,100,0.0000
22222,1664,3,PI,1,100,1628,1637,1636
22222,1665,3,PR,1,100,1796,1795,1805
22222,1666,3,PG,1,100,284,297,302
22207,1667,2,EA,1,100,0.030201,0.030201
22207,1668,2,EL,1,100,26407.000000,26406.800781
22134,1669,1,T1,1,100,33.774
22148,1670,1,TH,1,100,28.579
22222,1671,3,AX,1,100,-0.354,-0.273,-0.213
22222,1672,3,AY,1,100,-0.892,-0.688,-0.533
22222,1673,3,AZ,1,100,-0.815,-0.773,-0.683
22222,1674,3,GX,1,100,15.991,21.027,18.402
22222,1675,3,GY,1,100,72.021,57.037,65.399
22222,1676,3,GZ,1,100,-106.110,-86.243,-115.631
22222,1677,3,MX,1,100,64,64,66
22222,1678,3,MY,1,100,-18,-19,-16
22222,1679,3,MZ,1,100,-19,-22,-20
22321,1680,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
22302,1681,2,PI,1,100,1632,1623
22302,1682,2,PR,1,100,1793,1776
22302,1683,2,PG,1,100,285,294
22274,1684,1,EA,1,100,0.030201
22274,1685,1,EL,1,100,26406.800781
22267,1686,1,T1,1,100,33.760
22282,1687,1,TH,1,100,28.532
22302,1688,2,AX,1,100,-0.154,-0.037
22302,1689,2,AY,1,100,-0.888,-0.777
22302,1690,2,AZ,1,100,-0.704,-0.704
22302,1691,2,GX,1,100,29.877,25.543
22302,1692,2,GY,1,100,60.883,54.443
22302,1693,2,GZ,1,100,-110.809,-53.986
22302,1694,2,MX,1,100,65,66
22302,1695,2,MY,1,100,-18,-16
22302,1696,2,MZ,1,100,-20,-21
22421,1697,3,PI,1,100,1617,1608,1621
22422,1698,3,PR,1,100,1791,1787,1789
22422,1699,3,PG,1,100,289,295,284
22407,1700,2,EA,1,100,0.030201,0.030201
22407,1701,2,EL,1,100,26406.800781,26407.000000
22400,1702,1,T1,1,100,33.790
22415,1703,1,TH,1,100,28.532
22422,1704,3,AX,1,100,0.026,0.022,0.084
22422,1705,3,AY,1,100,-0.729,-0.783,-0.824
22422,1706,3,AZ,1,100,-0.723,-0.724,-0.714
22422,1707,3,GX,1,100,17.517,21.912,17.822
22422,1708,3,GY,1,100,46.509,48.431,34.546
22422,1709,3,GZ,1,100,-12.054,-50.354,-48.492
22422,1710,3,MX,1,100,64,64,64
22422,1711,3,MY,1,100,-16,-14,-17
22422,1712,3,MZ,1,100,-20,-20,-18
22522,1713,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
22502,1714,2,PI,1,100,1627,1613
22502,1715,2,PR,1,100,1778,1777
22502,1716,2,PG,1,100,282,308
22474,1717,1,EA,1,100,0.030201
22474,1718,1,EL,1,100,26406.800781
22502,1719,2,AX,1,100,0.127,0.112
22502,1720,2,AY,1,100,-0.763,-0.826
22502,1721,2,AZ,1,100,-0.684,-0.662
22502,1722,2,GX,1,100,6.348,4.211
22502,1723,2,GY,1,100,23.529,25.208
22502,1724,2,GZ,1,100,-20.844,-26.306
22502,1725,2,MX,1,100,65,64
22502,1726,2,MY,1,100,-14,-16
22502,1727,2,MZ,1,100,-19,-20
22607,1728,1,SF,1,100,0.0000
22622,1729,3,PI,1,100,1607,1602,1610
22622,1730,3,PR,1,100,1768,1786,1791
22622,1731,3,PG,1,100,290,280,283
22607,1732,2,EA,1,100,0.030201,0.030201
22607,1733,2,EL,1,100,26407.000000,26406.800781
22534,1734,1,T1,1,100,33.661
22548,1735,1,TH,1,100,28.524
22622,1736,3,AX,1,100,0.125,0.122,0.140
22622,1737,3,AY,1,100,-0.732,-0.804,-0.788
22622,1738,3,AZ,1,100,-0.644,-0.685,-0.722
22622,1739,3,GX,1,100,-2.075,-4.181,0.275
22622,1740,3,GY,1,100,23.071,22.095,22.675
22622,1741,3,GZ,1,100,-19.012,7.751,9.094
22622,1742,3,MX,1,100,64,64,64
22622,1743,3,MY,1,100,-15,-15,-14
22622,1744,3,MZ,1,100,-18,-18,-19
22723,1745,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
22702,1746,2,PI,1,100,1612,1622
22702,1747,2,PR,1,100,1785,1779
22702,1748,2,PG,1,100,283,288
22674,1749,1,EA,1,100,0.030201
22674,1750,1,EL,1,100,26407.000000
22667,1751,1,T1,1,100,33.818
22682,1752,1,TH,1,100,28.524
22702,1753,2,AX,1,100,0.133,0.166
22702,1754,2,AY,1,100,-0.745,-0.707
22702,1755,2,AZ,1,100,-0.678,-0.678
22702,1756,2,GX,1,100,-4.608,-8.698
22702,1757,2,GY,1,100,23.041,19.409
22702,1758,2,GZ,1,100,-13.763,-17.456
22702,1759,2,MX,1,100,66,66
22702,1760,2,MY,1,100,-13,-14
22702,1761,2,MZ,1,100,-18,-18
22822,1762,3,PI,1,100,1608,1602,1602
22822,1763,3,PR,1,100,1762,1762,1764
22822,1764,3,PG,1,100,293,287,285
22807,1765,2,EA,1,100,0.030201,0.030201
22807,1766,2,EL,1,100,26407.000000,26407.000000
22800,1767,1,T1,1,100,33.744
22815,1768,1,TH,1,100,28.532
22822,1769,3,AX,1,100,0.224,0.211,0.144
22822,1770,3,AY,1,100,-0.736,-0.697,-0.915
22822,1771,3,AZ,1,100,-0.693,-0.665,-0.688
22822,1772,3,GX,1,100,0.488,8.270,19.318
22822,1773,3,GY,1,100,15.503,11.658,7.660
22822,1774,3,GZ,1,100,0.061,12.360,11.169
22822,1775,3,MX,1,100,65,65,65
22822,1776,3,MY,1,100,-13,-13,-13
22822,1777,3,MZ,1,100,-18,-17,-18
22924,1778,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
22874,1779,1,SF,1,100,0.0000
22902,1780,2,PI,1,100,1598,1615
22902,1781,2,PR,1,100,1779,1780
22902,1782,2,PG,1,100,291,295
22874,1783,1,EA,1,100,0.030201
22874,1784,1,EL,1,100,26407.000000
22933,1785,1,T1,1,100,33.712
22902,1786,2,AX,1,100,0.031,0.132
22902,1787,2,AY,1,100,-0.756,-0.845
22902,1788,2,AZ,1,100,-0.626,-0.671
22902,1789,2,GX,1,100,15.930,7.172
22902,1790,2,GY,1,100,0.702,10.101
22902,1791,2,GZ,1,100,19.684,5.249
22902,1792,2,MX,1,100,64,64
22902,1793,2,MY,1,100,-13,-11
22902,1794,2,MZ,1,100,-16,-16
23022,1795,3,PI,1,100,1599,1599,1590
23022,1796,3,PR,1,100,1764,1760,1770
23022,1797,3,PG,1,100,295,288,282
23007,1798,2,EA,1,100,0.030201,0.030201
23007,1799,2,EL,1,100,26407.000000,26407.000000
22948,1800,1,TH,1,100,28.539
23022,1801,3,AX,1,100,0.169,0.186,0.234
23022,1802,3,AY,1,100,-0.792,-0.770,-0.731
23022,1803,3,AZ,1,100,-0.646,-0.655,-0.636
23022,1804,3,GX,1,100,1.587,-5.676,-0.061
23022,1805,3,GY,1,100,10.895,16.876,18.097
23022,1806,3,GZ,1,100,16.022,-14.709,-17.853
23022,1807,3,MX,1,100,63,64,65
23022,1808,3,MY,1,100,-12,-12,-12
23022,1809,3,MZ,1,100,-18,-16,-17
23125,1810,4,EM,1,100,RS,RB,2024-12-04_16-47-12-519032.csv,PS,MN
23101,1811,2,PI,1,100,1594,1587
23102,1812,2,PR,1,100,1752,1766
23102,1813,2,PG,1,100,289,294
23074,1814,1,EA,1,100,0.030201
23074,1815,1,EL,1,100,26407.000000
23067,1816,1,T1,1,100,33.734
23082,1817,1,TH,1,100,28.374
23102,1818,2,AX,1,100,0.193,0.153
23102,1819,2,AY,1,100,-0.772,-0.771
23102,1820,2,AZ,1,100,-0.659,-0.650
23102,1821,2,GX,1,100,4.852,9.094
23102,1822,2,GY,1,100,9.613,5.859
23102,1823,2,GZ,1,100,-2.350,-0.122
23102,1824,2,MX,1,100,64,64
23102,1825,2,MY,1,100,-12,-12
23102,1826,2,MZ,1,100,-18,-18
23207,1827,1,SF,1,100,0.0000
23222,1828,3,PI,1,100,1600,1581,1566
23222,1829,3,PR,1,100,1749,1739,1745
23222,1830,3,PG,1,100,297,288,280
23207,1831,2,EA,1,100,0.030201,0.030201
23207,1832,2,EL,1,100,26407.000000,26407.000000
23200,1833,1,T1,1,100,33.814
23215,1834,1,TH,1,100,28.374
23222,1835,3,AX,1,100,0.129,0.189,0.237
23222,1836,3,AY,1,100,-0.827,-0.783,-0.746
23222,1837,3,AZ,1,100,-0.622,-0.633,-0.646
23222,1838,3,GX,1,100,9.796,4.944,1.465
23222,1839,3,GY,1,100,2.625,4.608,7.233
23222,1840,3,GZ,1,100,1.282,-1.984,-2.869
23222,1841,3,MX,1,100,64,64,63
23222,1842,3,MY,1,100,-12,-12,-12
